scenario,initialization,h,T,dt,num_steps,n_layer,n_bulk,ny,full_num_cells,full_num_dofs,reduced_num_cells,reduced_num_dofs,E_L2_T,rel_E_L2_T,rate_E_L2_T,E_B_T,rel_E_B_T,rate_E_B_T,E_J_L2_rel,rate_E_J_L2_rel,E_J_T,rel_E_J_T,rate_E_J_T,E_M_T,rel_E_M_T,rate_E_M_T,J_full_0,J_red_0,initial_flux_mismatch,J_full_T,J_red_T,M_full_T,M_red_T,B_full_T,B_red_T,Q_outer_full_T,Q_outer_red_T,max_full_balance_residual,max_full_balance_normalized,global_full_balance_error,max_reduced_balance_residual,max_reduced_balance_normalized,global_reduced_balance_error,max_reduced_robin_flux_mismatch,full_cumulative_consistency_error,reduced_cumulative_consistency_error,elapsed_seconds
time_dependent,prepared,0.02,1.0,0.001,1000,8,64,64,9216,4745,8192,4225,2.4889152147284878e-05,0.0001427139036297346,,2.1991405528165586e-05,0.00014324176995563905,,0.0005528330056416078,,2.200556063369774e-05,0.00012184989157497503,,9.410589294578386e-05,0.00028532625439047724,,0.7575757575757576,0.7575757575757576,0.0,0.18059565215253046,0.18057364659189676,0.32981855506713104,0.32972444917418525,0.15352648557034843,0.15350449416482026,0.33393844898135533,0.33388964966952184,1.872807464664561e-14,1.2360529266805405e-14,1.6653345369377348e-16,1.5082379789532752e-13,1.0741547798999841e-13,7.116529587847253e-14,1.4921397450962104e-13,1.1102230246251565e-16,1.1102230246251565e-16,574.8345086130003
