scenario,initialization,h,dt,t,J_full,Q_outer_full,bulk_balance_residual,bulk_balance_normalized,M_full,mass_bulk_full,energy_bulk_full,mass_coating_full
constant,prepared,0.01,0.001,0.0,0.7633587786259542,0.7633587786259542,0.0,0.0,0.0,0.38167938931297923,0.09711943748421717,0.00996183206106869
constant,prepared,0.01,0.001,0.001,0.7444709143282999,0.7633587786259892,4.028027911218146e-15,2.6383582818477576e-15,0.0007444709143282999,0.3816605014486851,0.09710547349484845,0.009953063715370943
constant,prepared,0.01,0.001,0.002,0.7325846308376424,0.7633587786259798,5.6690763194922056e-15,3.7132449892672565e-15,0.0014770555451659425,0.381629727300895,0.09708296079593601,0.009943697516571882
constant,prepared,0.01,0.001,0.003,0.7235588982418238,0.7633587786259128,5.065392549852277e-15,3.31783212015341e-15,0.0022006144434077663,0.38158992742050696,0.09705410649776038,0.009934180128134202
constant,prepared,0.01,0.001,0.004,0.7160304871081234,0.7633587786254715,1.0547118733938987e-15,6.9083627707344e-16,0.0029166449305158895,0.3815425991289902,0.09702006646406368,0.009924594410851237
constant,prepared,0.01,0.001,0.005,0.7094481235459803,0.7633587786234328,-1.824929096727601e-15,1.1953285583605282e-15,0.00362609305406187,0.3814886884739129,0.09698157161601365,0.009914970115028345
constant,prepared,0.01,0.001,0.006,0.7035316017124522,0.7633587786156976,-4.524158825347513e-15,2.963324030642446e-15,0.004329624655774322,0.3814288612970108,0.09693913683057949,0.009905321868877041
constant,prepared,0.01,0.001,0.007,0.6981163740792898,0.7633587785905095,-4.135580766728708e-15,2.708805402333088e-15,0.005027741029853611,0.3813636188924968,0.09689315006753028,0.009895658145664217
constant,prepared,0.01,0.001,0.008,0.6930962500081048,0.7633587785182143,2.2343238370581275e-15,1.463482113479626e-15,0.005720837279861717,0.38129335636398676,0.09684391734605485,0.009885984371691437
constant,prepared,0.01,0.001,0.009000000000000001,0.6883980274102562,0.7633587783313539,-1.762479051592436e-15,1.1544237792385696e-15,0.006409235307271973,0.3812183956130666,0.09679168817482407,0.0098763042680626
constant,prepared,0.01,0.001,0.01,0.6839687291446581,0.7633587778897067,5.537237335317968e-15,3.6268904581313344e-15,0.007093204036416631,0.3811390055643214,0.09673667114653106,0.009866620516938597
constant,prepared,0.01,0.001,0.011,0.6797685551314459,0.763358776923208,3.191891195797325e-15,2.090688737910729e-15,0.0077729725915480765,0.381055415342531,0.09667904410064607,0.009856935126459278
constant,prepared,0.01,0.001,0.012,0.6757667060074352,0.7633587749453846,-8.604228440844963e-16,5.635769655926577e-16,0.008448739297555512,0.38096782327359224,0.09661896106695096,0.009847249645793064
constant,prepared,0.01,0.001,0.013000000000000001,0.6719387673767144,0.7633587711296558,-5.578870698741412e-15,3.654160343560044e-15,0.009120678064932226,0.38087640326983807,0.0965565571924626,0.009837565299289214
constant,prepared,0.01,0.001,0.014,0.6682649966353589,0.763358764142192,2.9698465908722937e-15,1.9452495539299854e-15,0.009788943061567586,0.38078130950233247,0.09649195234736081,0.009827883074072945
constant,prepared,0.01,0.001,0.015,0.6647291588493282,0.7633587519269152,5.370703881624195e-15,3.517811165501888e-15,0.010453672220416915,0.38068267990925403,0.09642525383311153,0.009818203779425345
constant,prepared,0.01,0.001,0.016,0.6613177109121932,0.7633587314410732,2.914335439641036e-15,1.9088898309575436e-15,0.011114989931329108,0.38058063888872606,0.09635655846127697,0.009808528088317864
constant,prepared,0.01,0.001,0.017,0.6580192145610242,0.7633586983431944,6.661338147750939e-16,4.363176945653995e-16,0.011773009145890133,0.38047529940494385,0.09628595417946993,0.009798856567248082
