scenario,initialization,h,T,dt,num_steps,n_layer,n_bulk,ny,full_num_cells,full_num_dofs,reduced_num_cells,reduced_num_dofs,E_L2_T,rel_E_L2_T,rate_E_L2_T,E_B_T,rel_E_B_T,rate_E_B_T,E_J_L2_rel,rate_E_J_L2_rel,E_J_T,rel_E_J_T,rate_E_J_T,E_M_T,rel_E_M_T,rate_E_M_T,J_full_0,J_red_0,initial_flux_mismatch,J_full_T,J_red_T,M_full_T,M_red_T,B_full_T,B_red_T,Q_outer_full_T,Q_outer_red_T,max_full_balance_residual,max_full_balance_normalized,global_full_balance_error,max_reduced_balance_residual,max_reduced_balance_normalized,global_reduced_balance_error,max_reduced_robin_flux_mismatch,full_cumulative_consistency_error,reduced_cumulative_consistency_error,elapsed_seconds
time_dependent,prepared,0.01,1.0,0.001,1000,8,128,128,34816,17673,32768,16641,6.258642293166624e-06,3.5763801507249733e-05,,5.530141711312941e-06,3.589668269261341e-05,,0.00015190367722511748,,5.5261364493575105e-06,3.0511153900439457e-05,,2.385734020171615e-05,7.222145436978678e-05,,0.7633587786259542,0.7633587786259429,1.1324274851176597e-14,0.18111856625907277,0.18111304012262341,0.3303359148593477,0.330312057519146,0.15405718012073855,0.15405164997902723,0.33511269351408257,0.3351004201612311,3.594347042223944e-14,2.3542973126780526e-14,1.1934897514720433e-15,1.7427725929053395e-13,1.2231402358103253e-13,6.328271240363392e-14,1.7774670624248756e-13,8.326672684688674e-17,8.326672684688674e-17,4454.291729529999
