scenario,initialization,h,T,dt,num_steps,n_layer,n_bulk,ny,full_num_cells,full_num_dofs,reduced_num_cells,reduced_num_dofs,E_L2_T,rel_E_L2_T,rate_E_L2_T,E_B_T,rel_E_B_T,rate_E_B_T,E_J_L2_rel,rate_E_J_L2_rel,E_J_T,rel_E_J_T,rate_E_J_T,E_M_T,rel_E_M_T,rate_E_M_T,J_full_0,J_red_0,initial_flux_mismatch,J_full_T,J_red_T,M_full_T,M_red_T,B_full_T,B_red_T,Q_outer_full_T,Q_outer_red_T,max_full_balance_residual,max_full_balance_normalized,global_full_balance_error,max_reduced_balance_residual,max_reduced_balance_normalized,global_reduced_balance_error,max_reduced_robin_flux_mismatch,full_cumulative_consistency_error,reduced_cumulative_consistency_error,elapsed_seconds
constant,prepared,0.01,1.0,0.0005,2000,8,64,64,9216,4745,8192,4225,8.710037761563061e-06,4.9842254882744754e-05,,7.667570992631045e-06,4.984091204871281e-05,,0.00016060001298797859,,9.017987046722187e-06,4.987714606488981e-05,,2.8963088033684414e-05,8.778123277068069e-05,,0.7633587786259542,0.7633587786259431,1.1102230246251565e-14,0.18080399056894414,0.18079497258189742,0.3299462438554202,0.3299172807673865,0.153840904539167,0.15383323696817436,0.3346640619097449,0.33464738468439287,1.8263168755083825e-14,1.1962375534662189e-14,2.1094237467877974e-15,1.5384984952682146e-12,1.007716514398688e-12,1.027011808929501e-12,1.5423218258092675e-12,6.106226635438361e-16,7.771561172376096e-16,2332.668755443
