scenario,initialization,h,dt,t,J_full,Q_outer_full,bulk_balance_residual,bulk_balance_normalized,M_full,mass_bulk_full,energy_bulk_full,mass_coating_full
time_dependent,prepared,0.08,0.001,0.0,0.7246376811594203,0.7246376811594203,0.0,0.0,0.0,0.3623188405797006,0.08751662815935032,0.07768115942028977
time_dependent,prepared,0.08,0.001,0.001,0.7226205196943911,0.7246376811594903,3.2353893869574435e-14,2.2324186770003703e-14,0.0007226205196943911,0.36231682341822935,0.08751521258656872,0.07765181219572627
time_dependent,prepared,0.08,0.001,0.002,0.7189142350598569,0.7246376811594615,4.568827954853916e-14,3.152491288848923e-14,0.001441534754754248,0.3623110999721545,0.08751121953684193,0.07761089424821056
time_dependent,prepared,0.08,0.001,0.003,0.7144224030015772,0.7246376811594369,3.3232097629287694e-14,2.2930147364207458e-14,0.0021559571577558253,0.36230088469398336,0.08750413532745689,0.07756319532623183
time_dependent,prepared,0.08,0.001,0.004,0.7096870142330826,0.7246376811593644,2.653433028854124e-14,1.8308687899094532e-14,0.002865644171988908,0.3622859340270441,0.08749382834506587,0.07751102657182037
time_dependent,prepared,0.08,0.001,0.005,0.7049616717282312,0.724637681159021,-1.0200174038743626e-15,7.038120086736984e-16,0.0035706058437171393,0.36226625801760964,0.08748034152972209,0.07745569483470645
time_dependent,prepared,0.08,0.001,0.006,0.700353371493974,0.7246376811576808,3.576999807464176e-15,2.4681298671562004e-15,0.004270959215211113,0.36224197370795286,0.08746378832808482,0.07739801227493542
time_dependent,prepared,0.08,0.001,0.007,0.6959022271285701,0.7246376811531129,-6.106226635438361e-16,4.2132963784891446e-16,0.0049668614423396835,0.36221323825395113,0.08744430601929203,0.07733851805671525
time_dependent,prepared,0.08,0.001,0.008,0.6916185541926102,0.7246376811394166,-4.163336342344337e-17,2.872702076296894e-17,0.005658479996532293,0.3621802191270032,0.08742203542793273,0.07727758809986536
time_dependent,prepared,0.08,0.001,0.009000000000000001,0.6874995592559539,0.7246376811024482,-1.9567680809018384e-15,1.3501699759284226e-15,0.006345979555788247,0.3621430810051425,0.08739711235589352,0.07721549466777254
time_dependent,prepared,0.08,0.001,0.01,0.6835369389111327,0.7246376810112739,4.315992008230296e-15,2.978034486287731e-15,0.00702951649469938,0.3621019802630564,0.0873696642578643,0.07715244107597505
time_dependent,prepared,0.08,0.001,0.011,0.6797204025886614,0.7246376808033083,5.405398351143731e-15,3.729724864122076e-15,0.007709236897288041,0.3620570629848348,0.08733980928835987,0.07708858304670972
time_dependent,prepared,0.08,0.001,0.012,0.6760393150224004,0.7246376803601571,-9.992007221626409e-16,6.894484990526728e-16,0.008385276212310442,0.3620084646194968,0.08730765641316421,0.07702404243284634
time_dependent,prepared,0.08,0.001,0.013000000000000001,0.6724834451667583,0.7246376794708025,-5.759281940243e-16,3.973904548028031e-16,0.0090577596574772,0.36195631038518855,0.08727330597487243,0.0769589163575624
time_dependent,prepared,0.08,0.001,0.014,0.6690432811567297,0.7246376777784821,7.875644580934704e-15,5.4341947861992106e-15,0.009726802938633929,0.36190071598856693,0.08723685042322264,0.07689328348507893
time_dependent,prepared,0.08,0.001,0.015,0.6657101328048215,0.724637674707605,-2.9837243786801082e-15,2.0587698396195467e-15,0.01039251307143875,0.3618417884466704,0.08719837507347093,0.07682720843387128
time_dependent,prepared,0.08,0.001,0.016,0.6624761313820109,0.7246376693675646,3.4416913763379853e-15,2.3747670883172215e-15,0.011054989202820761,0.36177962690867993,0.08715795883037972,0.07676074495197988
time_dependent,prepared,0.08,0.001,0.017,0.6593341820913649,0.7246376604315021,7.854827899222983e-15,5.419831405495542e-15,0.011714323384912127,0.36171432343034093,0.08711567485199696,0.07669393824653682
time_dependent,prepared,0.08,0.001,0.018000000000000002,0.6562778974160743,0.7246376459884067,-2.5118795932144167e-15,1.7331970034403981e-15,0.012370601282328201,0.36164596368177243,0.08707159114554806,0.07662682672262458
time_dependent,prepared,0.08,0.001,0.019,0.6533015255729978,0.7246376233691827,1.1796119636642288e-15,8.139323198398493e-16,0.0130239028079012,0.3615746275839735,0.08702577109630355,0.0765594433015686
time_dependent,prepared,0.08,0.001,0.02,0.6503998810274152,0.7246375889486031,6.744604874597826e-15,4.65377795567004e-15,0.013674302688928615,0.3615003898760524,0.08697827393423198,0.07649181643450892
time_dependent,prepared,0.08,0.001,0.021,0.6475682802282492,0.7246375379257194,2.498001805406602e-16,1.7236215864259196e-16,0.014321870969156865,0.36142332061835486,0.08692915514474298,0.07642397089170878
time_dependent,prepared,0.08,0.001,0.022,0.6448024837248363,0.72463746408786,1.0547118733938987e-15,7.277514106460947e-16,0.0149666734528817,0.3613434856379875,0.08687846682997317,0.07635592838442082
time_dependent,prepared,0.08,0.001,0.023,0.6420986448203495,0.7246373595633887,1.8457457784393227e-15,1.2735651523345595e-15,0.01560877209770205,0.3612609469232522,0.08682625802685472,0.0762877080601112
time_dependent,prepared,0.08,0.001,0.024,0.6394532644163808,0.7246372145694363,6.744604874597826e-15,4.653780360014557e-15,0.01624822536211843,0.3611757629730916,0.08677257498753475,0.07621932690072791
time_dependent,prepared,0.08,0.001,0.025,0.6368631514946024,0.7246370171612365,2.4147350785597155e-15,1.6661687309457563e-15,0.016885088513613034,0.3610879891074293,0.08671746142714565,0.07615080004592632
time_dependent,prepared,0.08,0.001,0.026000000000000002,0.634325388611078,0.7246367529897294,2.581268532253489e-15,1.781077568591163e-15,0.017519413902224112,0.360997677743049,0.08666095874323151,0.07608214105761148
