scenario,initialization,h,dt,t,J_red,Q_outer_red,bulk_balance_residual,bulk_balance_normalized,robin_flux_mismatch,M_red,mass_red,energy_red
constant,prepared,0.01,0.001,0.582,0.2751818833491795,0.5077150339459955,8.260059303211165e-14,8.134542756211841e-14,-8.171241461241152e-14,0.23598582571753304,0.2335440967343011,0.035196662945537124
constant,prepared,0.01,0.001,0.583,0.274901417073237,0.507212996180892,8.029688025601445e-14,7.915499096100751e-14,-8.165690346118026e-14,0.23626072713460627,0.23331178515519352,0.03512660679904224
constant,prepared,0.01,0.001,0.584,0.2746212833173444,0.506711407993675,8.149037000748649e-14,8.04110275809077e-14,-8.382183835919932e-14,0.23653534841792362,0.23307969503051665,0.03505668779353941
constant,prepared,0.01,0.001,0.585,0.2743414812466966,0.5062102694375772,8.815170815523743e-14,8.707024874581303e-14,-8.026912468039882e-14,0.2368096898991703,0.2328478262423259,0.03498690568504991
constant,prepared,0.01,0.001,0.586,0.2740620100321864,0.505709580560949,7.421840919619171e-14,7.338046583363209e-14,-7.632783294297951e-14,0.2370837519092025,0.23261617867179626,0.03491726022976466
constant,prepared,0.01,0.001,0.587,0.2737828688502941,0.5052093414072855,8.873457524316564e-14,8.781961057567081e-14,-8.731904088676856e-14,0.2373575347780528,0.23238475219923999,0.03484775118404538
constant,prepared,0.01,0.001,0.588,0.2735040568830777,0.5047095520152993,6.80566714095221e-14,6.742162015536265e-14,-7.061018436615996e-14,0.2376310388349359,0.23215354670410543,0.03477837830443132
constant,prepared,0.01,0.001,0.589,0.27322557331812336,0.5042102124189605,6.65301147506625e-14,6.597458075222069e-14,-6.977751709769109e-14,0.23790426440825402,0.23192256206500636,0.03470914134763714
constant,prepared,0.01,0.001,0.59,0.2729474173484737,0.5037113226475622,8.201772594418344e-14,8.141342298311118e-14,-7.810418978237976e-14,0.2381772118256025,0.23169179815970536,0.034640040070560464
constant,prepared,0.01,0.001,0.591,0.27266958817257697,0.5032128827257478,7.183142969324763e-14,7.137280479004627e-14,-7.310818617156656e-14,0.23844988141377507,0.23146125486515495,0.03457107423028261
constant,prepared,0.01,0.001,0.592,0.27239208499426715,0.5027148926735754,8.518186156436514e-14,8.47218401580839e-14,-8.182343691487404e-14,0.23872227349876934,0.23123093205747516,0.0345022435840709
constant,prepared,0.01,0.001,0.593,0.2721149070226645,0.5022173525065646,7.022160630754115e-14,6.991156912147748e-14,-7.083222897108499e-14,0.238994388405792,0.23100082961199117,0.03443354788938368
constant,prepared,0.01,0.001,0.594,0.2718380534721927,0.5017202622357276,8.215650382226158e-14,8.187481152959151e-14,-8.43769498715119e-14,0.2392662264592642,0.23077094740322707,0.03436498690386981
constant,prepared,0.01,0.001,0.595,0.2715615235624755,0.5012236218676454,7.821521208484228e-14,7.802426768454454e-14,-7.960299086562372e-14,0.23953778798282668,0.23054128530492143,0.03429656038537468
constant,prepared,0.01,0.001,0.596,0.27128531651829135,0.5007274314044954,7.67996777284452e-14,7.668810705359514e-14,-7.55506768257419e-14,0.23980907329934498,0.23031184319003556,0.034228268091940184
constant,prepared,0.01,0.001,0.597,0.27100943156956797,0.5002316908441062,6.955547249276606e-14,6.952325668870678e-14,-7.149836278586008e-14,0.24008008273091455,0.23008262093075976,0.03416010978181027
constant,prepared,0.01,0.001,0.598,0.2707338679512983,0.49973640017999726,7.582823258189819e-14,7.586823028558686e-14,-7.51620987671231e-14,0.24035081659886584,0.2298536183985321,0.03409208521342997
constant,prepared,0.01,0.001,0.599,0.2704586249035085,0.49924155940142356,7.402412016688231e-14,7.413657654586052e-14,-6.938893903907228e-14,0.24062127522376936,0.2296248354640334,0.034024194145450555
constant,prepared,0.01,0.001,0.6,0.27018370167120603,0.4987471684934476,7.358003095703225e-14,7.376486084050169e-14,-7.605027718682322e-14,0.24089145892544056,0.22939627199721205,0.03395643633673067
constant,prepared,0.01,0.001,0.601,0.2699090975043381,0.49825322743691774,7.624456621613263e-14,7.651186386522691e-14,-7.854827899222983e-14,0.2411613680229449,0.2291679278672796,0.03388881154634147
constant,prepared,0.01,0.001,0.602,0.2696348116577383,0.4977597362086033,7.263634138610087e-14,7.296325526383556e-14,-7.41073868937292e-14,0.24143100283460264,0.22893980294272773,0.03382131953356542
constant,prepared,0.01,0.001,0.603,0.2693608433910977,0.49726669478117325,8.432143872028064e-14,8.478492487555386e-14,-8.154588115871775e-14,0.24170036367799375,0.22871189709133946,0.033753960057900455
constant,prepared,0.01,0.001,0.604,0.2690871919689048,0.49677410312324727,8.656964034514658e-14,8.713179672699397e-14,-7.904787935331115e-14,0.24196945086996266,0.22848421018018253,0.03368673287906174
constant,prepared,0.01,0.001,0.605,0.26881385666040847,0.4962819611994795,7.327471962526033e-14,7.382367822533278e-14,-7.027711745877241e-14,0.24223826472662308,0.22825674207564398,0.033619637756986426
constant,prepared,0.01,0.001,0.606,0.2685408367395858,0.49579026897055045,7.607803276243885e-14,7.672400763371174e-14,-7.893685705084863e-14,0.24250680556336265,0.2280294926434139,0.033552674451832236
constant,prepared,0.01,0.001,0.607,0.2682681314850695,0.4952990263932233,8.129608097817709e-14,8.206767694474385e-14,-7.926992395823618e-14,0.24277507369484772,0.227802461748506,0.033485842723982175
constant,prepared,0.01,0.001,0.608,0.2679957401801237,0.4948082334204244,8.010259122670504e-14,8.094306623899453e-14,-7.87148124459236e-14,0.24304306943502785,0.22757564925526563,0.03341914233404727
constant,prepared,0.01,0.001,0.609,0.26772366211262255,0.4943178900012198,8.301692666634608e-14,8.397119378598078e-14,-8.043565813409259e-14,0.24331079309714046,0.2273490550273771,0.03335257304286551
constant,prepared,0.01,0.001,0.61,0.26745189657495433,0.49382799608092093,7.932543510946743e-14,8.031686714706068e-14,-7.505107646466058e-14,0.24357824499371541,0.22712267892787155,0.03328613461150809
constant,prepared,0.01,0.001,0.611,0.2671804428640459,0.4933385516010794,7.46902539816574e-14,7.569878102902382e-14,-7.4495964952348e-14,0.24384542543657947,0.22689652081913209,0.03321982680127863
constant,prepared,0.01,0.001,0.612,0.2669093002812677,0.492849556499533,8.154588115871775e-14,8.272897893820898e-14,-8.032463583163008e-14,0.24411233473686073,0.2266705805629138,0.03315364937371733
constant,prepared,0.01,0.001,0.613,0.26663846813241293,0.4923610107104847,7.663314427475143e-14,7.782210878574912e-14,-8.237854842718662e-14,0.24437897320499313,0.22644485802033656,0.03308760209060073
constant,prepared,0.01,0.001,0.614,0.2663679457276586,0.49187291416448115,6.991629497576923e-14,7.107150339283007e-14,-7.743805596760467e-14,0.24464534115072079,0.22621935305189939,0.033021684713946675
constant,prepared,0.01,0.001,0.615,0.2660977323815332,0.491385266788501,7.557843240135753e-14,7.69034375972466e-14,-7.166489623955385e-14,0.24491143888310232,0.22599406551749374,0.0329558970060136
constant,prepared,0.01,0.001,0.616,0.2658278274128685,0.4908980685059848,6.94999613415348e-14,7.078858708188477e-14,-6.966649479522857e-14,0.24517726671051518,0.22576899527639738,0.03289023872930389
constant,prepared,0.01,0.001,0.617,0.2655582301447555,0.4904113192368464,7.072120666862247e-14,7.210397057991054e-14,-7.399636459126668e-14,0.24544282494065994,0.2255441421873072,0.03282470964656567
constant,prepared,0.01,0.001,0.618,0.2652889399045057,0.48992501889752815,7.480127628411992e-14,7.63395146184191e-14,-7.66053886991358e-14,0.24570811388056446,0.22531950610831422,0.03275930952079546
constant,prepared,0.01,0.001,0.619,0.2650199560236325,0.48943916740106125,6.991629497576923e-14,7.142490796866766e-14,-7.105427357601002e-14,0.2459731338365881,0.22509508689693616,0.032694038115238036
constant,prepared,0.01,0.001,0.62,0.2647512778377763,0.48895376465707396,7.327471962526033e-14,7.49301109038866e-14,-7.061018436615996e-14,0.24623788511442588,0.22487088441011685,0.03262889519339089
constant,prepared,0.01,0.001,0.621,0.2644829046867208,0.48846881057181923,8.151812558310212e-14,8.344250832275991e-14,-8.3322237998118e-14,0.2465023680191126,0.2246468985042305,0.03256388051900355
constant,prepared,0.01,0.001,0.622,0.26421483591429623,0.4879843050482447,7.738254481637341e-14,7.928794432099289e-14,-8.004708007547379e-14,0.2467665828550269,0.22442312903509845,0.03249899385608184
constant,prepared,0.01,0.001,0.623,0.2639470708683794,0.48750024798600167,7.080447339546936e-14,7.261993577231712e-14,-6.245004513516506e-14,0.24703052992589528,0.22419957585797895,0.03243423496888781
constant,prepared,0.01,0.001,0.624,0.2636796089008549,0.48701663928152406,8.182343691487404e-14,8.40047652535835e-14,-8.165690346118026e-14,0.24729420953479614,0.22397623882759832,0.032369603621941793
constant,prepared,0.01,0.001,0.625,0.2634124493675607,0.4865334788279751,8.260059303211165e-14,8.488685427268403e-14,-7.932543510946743e-14,0.2475576219841637,0.22375311779813672,0.03230509958002496
constant,prepared,0.01,0.001,0.626,0.2631455916282603,0.48605076651538826,7.566169912820442e-14,7.783312396628335e-14,-7.138734048339757e-14,0.24782076757579197,0.22353021262325223,0.0322407226081806
constant,prepared,0.01,0.001,0.627,0.26287903504663174,0.4855685022306332,6.900036098045348e-14,7.105110881726332e-14,-6.9111383282916e-14,0.2480836466108386,0.22330752315606658,0.03217647247171552
constant,prepared,0.01,0.001,0.628,0.26261277899020047,0.4850866858574662,7.341349750333848e-14,7.567049317542404e-14,-7.149836278586008e-14,0.2483462593898288,0.22308504924919956,0.03211234893620232
constant,prepared,0.01,0.001,0.629,0.2623468228302979,0.4846053172765743,7.926992395823618e-14,8.178812853696847e-14,-7.654987754790454e-14,0.2486086062126591,0.2228627907547523,0.032048351767480526
constant,prepared,0.01,0.001,0.63,0.26208116594206354,0.48412439636560717,7.363554210826351e-14,7.605022868197794e-14,-7.34412530789541e-14,0.24887068737860116,0.22264074752432944,0.031984480731657376
constant,prepared,0.01,0.001,0.631,0.26181580770438717,0.48364392299918796,7.174816296640074e-14,7.417457302209903e-14,-6.816769371198461e-14,0.24913250318630553,0.22241891940903497,0.03192073559511148
constant,prepared,0.01,0.001,0.632,0.26155074749988333,0.4831638970489845,7.183142969324763e-14,7.433443406260942e-14,-6.544764730165298e-14,0.24939405393380543,0.222197306259486,0.03185711612449285
constant,prepared,0.01,0.001,0.633,0.26128598471484354,0.4826843183837271,8.060219158778636e-14,8.349369196173268e-14,-7.749356711883593e-14,0.24965533991852026,0.22197590792581703,0.03179362208672467
constant,prepared,0.01,0.001,0.634,0.2610215187392151,0.48220518686921826,7.902012377769552e-14,8.19362026057183e-14,-8.210099267103033e-14,0.24991636143725948,0.22175472425768808,0.03173025324900481
constant,prepared,0.01,0.001,0.635,0.2607573489665656,0.4817265023683638,7.596701045997634e-14,7.884869327978175e-14,-7.399636459126668e-14,0.25017711878622606,0.2215337551042852,0.03166700937880719
constant,prepared,0.01,0.001,0.636,0.2604934747940541,0.4812482647412751,7.60225216112076e-14,7.89847228353875e-14,-7.538414337204813e-14,0.2504376122610201,0.22131300031433745,0.031603890243883985
constant,prepared,0.01,0.001,0.637,0.26022989562240656,0.4807704738452126,9.084399898995343e-14,9.447751466866568e-14,-8.598677325721837e-14,0.25069784215664254,0.2210924597361145,0.031540895612266716
constant,prepared,0.01,0.001,0.638,0.2599666108558422,0.4802931295346758,7.05546732149287e-14,7.344959658623398e-14,-7.510658761589184e-14,0.2509578087674984,0.22087213321743668,0.03147802525226611
constant,prepared,0.01,0.001,0.639,0.25970361990210533,0.4798162316613819,7.729927808952652e-14,8.05509203199198e-14,-7.799316747991725e-14,0.25121751238740053,0.22065202060567538,0.03141527893247614
constant,prepared,0.01,0.001,0.64,0.25944092217237646,0.47933978007435674,7.169265181516948e-14,7.478270612554097e-14,-7.155387393709134e-14,0.2514769533095729,0.22043212174777327,0.03135265642177342
