scenario,initialization,h,dt,t,J_red,Q_outer_red,bulk_balance_residual,bulk_balance_normalized,robin_flux_mismatch,M_red,mass_red,energy_red
time_dependent,prepared,0.08,0.0005,0.0,0.7246376811594207,0.7246376811594203,0.0,0.0,0.0,0.0,0.3623188405797006,0.08751662815935032
time_dependent,prepared,0.08,0.0005,0.0005,0.7201806035589193,0.72463768116067,2.7609086891700052e-12,1.905026995520389e-12,-2.584266134419977e-12,0.0003600903017794597,0.3623166120409142,0.08751504925971954
time_dependent,prepared,0.08,0.0005,0.001,0.716322037247138,0.724637681160694,2.754648939506943e-12,1.900707768252837e-12,-2.6013635689992043e-12,0.0007182513204030287,0.3623124542189413,0.08751212184970808
time_dependent,prepared,0.08,0.0005,0.0015,0.7128310558318178,0.7246376811606976,2.764129203303156e-12,1.9072491502721783e-12,-2.6285640331025206e-12,0.0010746668483189376,0.3623065509062732,0.08750798754042889
time_dependent,prepared,0.08,0.0005,0.002,0.7096040161253734,0.7246376811606958,2.742982924130999e-12,1.892658217643475e-12,-2.615685446016869e-12,0.0014294688563816242,0.3622990340737467,0.08750274808614796
time_dependent,prepared,0.08,0.0005,0.0025,0.706581483453769,0.7246376811607053,2.7432361937584915e-12,1.8928329736864196e-12,-2.6327828805960962e-12,0.0017827595981085088,0.3622900059749024,0.08749648237943827
time_dependent,prepared,0.08,0.0005,0.003,0.7037248625981523,0.724637681160721,2.7374769118182485e-12,1.888859069147633e-12,-2.6606494785141876e-12,0.002134622029407585,0.36227954956562625,0.0874892544634809
time_dependent,prepared,0.08,0.0005,0.0035,0.701007094286537,0.7246376811607127,2.6883877068950568e-12,1.8549875177508397e-12,-2.614464200689781e-12,0.0024851255765508534,0.3622677342721949,0.08748111796793243
time_dependent,prepared,0.08,0.0005,0.004,0.6984081861489472,0.7246376811607156,2.7371022115474375e-12,1.888600525960789e-12,-2.674083177112152e-12,0.002834329669625327,0.3622546195246875,0.08747211882657885
time_dependent,prepared,0.08,0.0005,0.0045000000000000005,0.6959127906058771,0.7246376811607265,2.7196682406138706e-12,1.8765710860166666e-12,-2.6790791807229652e-12,0.0031822860649282653,0.3622402570794088,0.08746229706381227
time_dependent,prepared,0.08,0.0005,0.005,0.6935087756867179,0.7246376811607017,2.675290544651432e-12,1.845950475802816e-12,-2.6331159475034838e-12,0.0035290404527716242,0.36222469262665546,0.08745168803155272
time_dependent,prepared,0.08,0.0005,0.0055,0.6911863265220309,0.7246376811606868,2.6839780398191238e-12,1.851944847468529e-12,-2.6386670626266095e-12,0.0038746336160326396,0.36220796694934104,0.08744032330066182
time_dependent,prepared,0.08,0.0005,0.006,0.6889373519351756,0.7246376811606571,2.6818824938601438e-12,1.8504989207569165e-12,-2.639222174138922e-12,0.0042191022920002276,0.3621901167846932,0.08742823132417113
time_dependent,prepared,0.08,0.0005,0.006500000000000001,0.6867550767608825,0.7246376811606045,2.676178723071132e-12,1.8465633189126535e-12,-2.6687541065939513e-12,0.004562479830380669,0.36217117548250544,0.08741543794368759
time_dependent,prepared,0.08,0.0005,0.007,0.6846337525514625,0.7246376811604388,2.6900773275606582e-12,1.8561533560108e-12,-2.696287637604655e-12,0.0049047967066564,0.3621511735182042,0.08740196678455973
