x,y,c_red
0.0,1.0,0.27909059070833325
0.0,0.984375,0.2790950361500516
0.015625,1.0,0.2762555078233499
0.0,0.96875,0.2790960478031629
0.015625,0.984375,0.27625656682671335
0.03125,1.0,0.27335089655462746
0.0,0.953125,0.2790963746626724
0.015625,0.96875,0.2762572642501855
0.03125,0.984375,0.27335116550245
0.046875,1.0,0.2703790444789309
0.0,0.9375,0.27909651757999054
0.015625,0.953125,0.2762576366652675
0.03125,0.96875,0.2733515119558703
0.046875,0.984375,0.27037910342454274
0.0625,1.0,0.26734109535337813
0.0,0.921875,0.2790965926166347
0.015625,0.9375,0.276257838588375
0.03125,0.953125,0.27335177531273963
0.046875,0.96875,0.2703792594229369
0.0625,0.984375,0.2673410875271284
0.078125,1.0,0.26423792251330125
0.0,0.90625,0.27909663606962787
0.015625,0.921875,0.2762579539615941
0.03125,0.9375,0.27335195224352693
0.046875,0.953125,0.2703794169825319
0.0625,0.96875,0.26734114852071816
0.078125,0.984375,0.2642378885001287
0.09375,1.0,0.2610703339543941
0.0,0.890625,0.2790966626232722
0.015625,0.90625,0.2762580231786918
0.03125,0.921875,0.2733520675261084
0.046875,0.9375,0.27037954409522524
0.0625,0.953125,0.26734123224918405
0.078125,0.96875,0.2642379005562982
0.09375,0.984375,0.2610702873390521
0.109375,1.0,0.2578391261360253
0.0,0.875,0.2790966793227181
0.015625,0.890625,0.27625806620867716
0.03125,0.90625,0.2733521425175409
0.046875,0.921875,0.27037963789778074
0.0625,0.9375,0.2673413123723908
0.078125,0.953125,0.26423793677053586
0.09375,0.96875,0.2610702723641737
0.109375,0.984375,0.25783907231508635
0.125,1.0,0.2545451001629273
0.0,0.859375,0.27909668992867165
0.015625,0.875,0.27625809352435055
0.03125,0.890625,0.2733521915377701
0.046875,0.90625,0.27037970432188396
0.0625,0.921875,0.26734137873698177
0.078125,0.9375,0.2642379800352159
0.09375,0.953125,0.2610702781608108
0.109375,0.96875,0.25783904118037526
0.125,0.984375,0.25454504162930597
0.140625,1.0,0.2511890673968643
0.0,0.84375,0.27909669659874736
0.015625,0.859375,0.2762581109603516
0.03125,0.875,0.27335222362633305
0.046875,0.890625,0.27037975027817507
0.0625,0.90625,0.26734142966398544
0.078125,0.921875,0.26423802062190044
0.09375,0.9375,0.26107029428260037
0.109375,0.953125,0.25783902700272204
0.125,0.96875,0.2545450000705402
0.140625,0.984375,0.25118900544922906
0.15625,1.0,0.2477718516471653
0.0,0.828125,0.2790967006388809
0.015625,0.84375,0.27625812194513527
