scenario,initialization,h,dt,t,J_red,Q_outer_red,bulk_balance_residual,bulk_balance_normalized,robin_flux_mismatch,M_red,mass_red,energy_red
time_dependent,prepared,0.04,0.001,0.0,0.7462686567164151,0.746268656716418,0.0,0.0,0.0,0.0,0.37313432835820803,0.09281948466622064
time_dependent,prepared,0.04,0.001,0.001,0.7340648635041833,0.7462686567164671,7.330247520087596e-14,4.911265838458124e-14,-9.85878045867139e-14,0.0007340648635041833,0.37312212456498584,0.0928106636640672
time_dependent,prepared,0.04,0.001,0.002,0.7250073691316462,0.7462686567164503,8.625739011947076e-14,5.779245138003957e-14,-9.170442183403793e-14,0.0014590722326358295,0.37310086327740677,0.09279544539939107
time_dependent,prepared,0.04,0.001,0.003,0.7174891137119194,0.7462686567164137,1.2591316878030057e-13,8.436182308279474e-14,-1.3178347302300608e-13,0.0021765613463477487,0.3730720837344074,0.09277501719446528
time_dependent,prepared,0.04,0.001,0.004,0.7109280263287427,0.7462686567161119,9.062889327893231e-14,6.072135849690586e-14,-8.93729534823251e-14,0.0028874893726764913,0.37303674310402163,0.0927501181911652
time_dependent,prepared,0.04,0.001,0.005,0.7050359585684028,0.7462686567147586,1.1382561559969417e-13,7.626316245195884e-14,-1.084687895058778e-13,0.003592525331244894,0.3729955104058757,0.09272126553939203
time_dependent,prepared,0.04,0.001,0.006,0.6996455549135385,0.7462686567095924,1.0874634526203408e-13,7.286005132622391e-14,-1.0813572259849025e-13,0.004292170886158433,0.37294888730407844,0.09268884739031381
time_dependent,prepared,0.04,0.001,0.007,0.6946494931449839,0.7462686566926576,1.1565054469642178e-13,7.748586494906364e-14,-1.1657341758564144e-13,0.004986820379303416,0.37289726814052887,0.09265316912886813
time_dependent,prepared,0.04,0.001,0.008,0.6899741006520353,0.7462686566437001,1.199873533863638e-13,8.039152677669076e-14,-1.2034817586936697e-13,0.005676794479955452,0.37284097358453605,0.09261447929585845
time_dependent,prepared,0.04,0.001,0.009000000000000001,0.6855662202673178,0.7462686565163409,9.720002580593246e-14,6.512401730743047e-14,-9.869882688917642e-14,0.00636236070022277,0.3727802711482881,0.0925729853968377
time_dependent,prepared,0.04,0.001,0.01,0.681386007777593,0.7462686562133332,9.978129433818594e-14,6.685346725164827e-14,-9.847678228425139e-14,0.007043746708000362,0.37271538849985,0.09252886416389201
time_dependent,prepared,0.04,0.001,0.011,0.6774026849973767,0.7462686555458937,8.790190797469677e-14,5.889427843541919e-14,-8.959499808725013e-14,0.007721149392997739,0.3726465225293029,0.09248226854587466
time_dependent,prepared,0.04,0.001,0.012,0.6735918897242132,0.7462686541712503,1.1031453528431712e-13,7.39107388925614e-14,-1.1024514634527804e-13,0.008394741282721952,0.3725738457648563,0.09243333265680033
time_dependent,prepared,0.04,0.001,0.013000000000000001,0.6699339451891374,0.7462686515022939,8.426592756904938e-14,5.645817186572898e-14,-8.903988657493755e-14,0.00906467522791109,0.3724975110585445,0.09238217539057429
time_dependent,prepared,0.04,0.001,0.014,0.6664126869198839,0.7462686465841076,8.491818359601666e-14,5.689518378181066e-14,-8.903988657493755e-14,0.009731087914830974,0.37241765509888103,0.09232890313145602
time_dependent,prepared,0.04,0.001,0.015,0.6630146421970362,0.7462686379330519,1.2340128918708615e-13,8.2678865836344e-14,-1.2467804566540508e-13,0.010394102557028011,0.37233440110314175,0.09227361183189545
time_dependent,prepared,0.04,0.001,0.016,0.6597284406660461,0.7462686233363038,1.138533711753098e-13,7.62817620994856e-14,-1.1146639167236572e-13,0.011053830997694056,0.3722478609204715,0.09221638863588212
time_dependent,prepared,0.04,0.001,0.017,0.6565443811885537,0.7462685996120549,1.1962653090336062e-13,8.014978183829419e-14,-1.1834977442504169e-13,0.01171037537888261,0.37215813670204856,0.09215731316820762
time_dependent,prepared,0.04,0.001,0.018000000000000002,0.6534541071171567,0.7462685623330588,1.1292355939218623e-13,7.56587943616068e-14,-1.0913492332065289e-13,0.012363829485999766,0.3720653222468329,0.09209645857321691
time_dependent,prepared,0.04,0.001,0.019,0.6504503585627469,0.7462685055190945,8.625045122556685e-14,5.778781402919261e-14,-8.72635297355373e-14,0.013014279844562514,0.37196950409987667,0.09203389236241007
time_dependent,prepared,0.04,0.001,0.02,0.647526780453745,0.7462684213055875,8.69720961915732e-14,5.827132283006931e-14,-8.693046282814976e-14,0.01366180662501626,0.37187076245902434,0.09196967711391396
time_dependent,prepared,0.04,0.001,0.021,0.6446777717576541,0.7462682995979372,1.0150214002635494e-13,6.800646636138355e-14,-1.0114131754335176e-13,0.014306484396773914,0.3717691719311839,0.09190387105556072
time_dependent,prepared,0.04,0.001,0.022,0.6418983655634513,0.7462681277217257,1.0273726314125042e-13,6.883401509782341e-14,-1.021405182655144e-13,0.014948382762337365,0.37166480216902653,0.09183652855538281
time_dependent,prepared,0.04,0.001,0.023,0.639184132638066,0.7462678900795913,8.264222639553509e-14,5.5370348566596185e-14,-8.248957072964913e-14,0.015587566894975431,0.3715577184115847,0.09176770053763236
time_dependent,prepared,0.04,0.001,0.024,0.6365311030727737,0.7462675678253549,1.028066520802895e-13,6.888055739837654e-14,-1.0791367799356522e-13,0.016224097998048206,0.37144798194683115,0.09169743483827554
time_dependent,prepared,0.04,0.001,0.025,0.6339357020367946,0.7462671385650269,1.369876434509365e-13,9.178190782615262e-14,-1.3999912340523224e-13,0.016858033700085002,0.3713356505103044,0.09162577651086191
time_dependent,prepared,0.04,0.001,0.026000000000000002,0.6313946966518424,0.7462665760933987,8.644474025487625e-14,5.791813744854913e-14,-8.870681966755001e-14,0.017489428396736843,0.37122077863086156,0.09155276809133565
time_dependent,prepared,0.04,0.001,0.027,0.6289051517212644,0.7462658501729309,9.479916851518055e-14,6.351568177292776e-14,-9.370282327836321e-14,0.018118333548458106,0.37110341793240964,0.09147844982863389
time_dependent,prepared,0.04,0.001,0.028,0.6264643925731542,0.7462649263603562,1.0451361998065067e-13,7.002447541677435e-14,-1.0225154056797692e-13,0.01874479794103126,0.3709836173986213,0.0914028598865622
time_dependent,prepared,0.04,0.001,0.029,0.6240699736681389,0.7462637658843854,6.900036098045348e-14,4.623054483871333e-14,-6.583622536027178e-14,0.0193688679146994,0.37086142360640556,0.0913260345214015
time_dependent,prepared,0.04,0.001,0.03,0.6217196519145503,0.7462623255762225,8.175404797583496e-14,5.4775676845742235e-14,-8.237854842718662e-14,0.01999058756661395,0.3707368809327444,0.09124800823886815
time_dependent,prepared,0.04,0.001,0.031,0.6194113638554424,0.7462605578529404,1.1785017406396037e-13,7.896047353957494e-14,-1.212363542890671e-13,0.020609998930469393,0.37061003173874735,0.0911688139334417
time_dependent,prepared,0.04,0.001,0.032,0.6171432060620293,0.7462584107524204,1.0400014183176154e-13,6.968105171966867e-14,-1.0658141036401503e-13,0.021227142136531423,0.37048091653405557,0.09108848301251374
time_dependent,prepared,0.04,0.001,0.033,0.6149134181991908,0.7462558280172831,1.0788592241794959e-13,7.228481062893835e-14,-1.1035616864774056e-13,0.021842055554730615,0.370349574124238,0.09100704550743564
