scenario,initialization,h,T,dt,num_steps,n_layer,n_bulk,ny,full_num_cells,full_num_dofs,reduced_num_cells,reduced_num_dofs,E_L2_T,rel_E_L2_T,rate_E_L2_T,E_B_T,rel_E_B_T,rate_E_B_T,E_J_L2_rel,rate_E_J_L2_rel,E_J_T,rel_E_J_T,rate_E_J_T,E_M_T,rel_E_M_T,rate_E_M_T,J_full_0,J_red_0,initial_flux_mismatch,J_full_T,J_red_T,M_full_T,M_red_T,B_full_T,B_red_T,Q_outer_full_T,Q_outer_red_T,max_full_balance_residual,max_full_balance_normalized,global_full_balance_error,max_reduced_balance_residual,max_reduced_balance_normalized,global_reduced_balance_error,max_reduced_robin_flux_mismatch,full_cumulative_consistency_error,reduced_cumulative_consistency_error,elapsed_seconds
time_dependent,prepared,0.01,1.0,0.001,1000,16,64,64,10240,5265,8192,4225,6.258463330875171e-06,3.576336738822379e-05,,5.529989200087071e-06,3.589629209151798e-05,,0.00015202318345781282,,5.526277734396734e-06,3.0511658936003055e-05,,2.3857230333823587e-05,7.222148114275274e-05,,0.7633587786259542,0.7633587786259431,1.1102230246251565e-14,0.18112019887177794,0.18111467259404354,0.3303342711383538,0.33031041390801996,0.1540546078126483,0.1540490778234482,0.33511178519164336,0.3350995118992835,7.438494264988549e-15,5.247247774667982e-15,2.0816681711721685e-15,1.8204882046291004e-13,1.2034042628168653e-13,8.670841822322473e-14,1.8118839761882555e-13,1.1102230246251565e-16,2.220446049250313e-16,781.2219175509999
