scenario,initialization,h,dt,t,J_full,Q_outer_full,bulk_balance_residual,bulk_balance_normalized,M_full,mass_bulk_full,energy_bulk_full,mass_coating_full
constant,prepared,0.01,0.0005,0.0,0.7633587786259542,0.7633587786259542,0.0,0.0,0.0,0.3816793893129784,0.09711943748421432,0.009961832061068676
constant,prepared,0.01,0.0005,0.0005,0.7515133593560369,0.7633587786272961,1.1175262104590189e-13,7.319796678493172e-14,0.00037575667967801844,0.3816734666033564,0.09711501731190146,0.009957688270579043
constant,prepared,0.01,0.0005,0.001,0.7432560840501202,0.7633587786272833,1.1126516374915241e-13,7.287868225556262e-14,0.0007473847217030786,0.38166341525605985,0.09710756801633985,0.00995313789704703
constant,prepared,0.01,0.0005,0.0015,0.736887391804774,0.7633587786272837,9.143380497178555e-14,5.988914225641164e-14,0.0011158284176054655,0.38165017956265435,0.09709781795150992,0.009948472170175556
constant,prepared,0.01,0.0005,0.002,0.7315565583545378,0.7633587786272886,7.56408824464927e-14,4.9544778002363655e-14,0.0014816066967827345,0.38163427845251313,0.09708616722173163,0.00994375201711521
constant,prepared,0.01,0.0005,0.0025,0.7268878079421258,0.7633587786272892,6.669664820435628e-14,4.368630457377505e-14,0.0018450506007537974,0.38161604296717094,0.09707287113641355,0.009938999430416366
constant,prepared,0.01,0.0005,0.003,0.7226860114798147,0.7633587786272814,5.275641035140666e-14,3.455544878011009e-14,0.0022063936064937047,0.3815957065835985,0.09705810983542078,0.0099342251014477
constant,prepared,0.01,0.0005,0.0035,0.7188358633570845,0.7633587786272987,4.613670556707916e-14,3.021954214638271e-14,0.002565811538172247,0.38157344512597163,0.0970420190378254,0.009929435171922874
constant,prepared,0.01,0.0005,0.004,0.7152627818873407,0.7633587786273034,3.5436931167254215e-14,2.321118991450995e-14,0.0029234429291159175,0.3815493971275911,0.09702470572681667,0.009924633554862878
constant,prepared,0.01,0.0005,0.0045000000000000005,0.7119153053635191,0.7633587786273001,2.6208202275057602e-14,1.7166372490132168e-14,0.003279400581797677,0.38152367539096377,0.09700625705431473,0.009919822925044557
constant,prepared,0.01,0.0005,0.005,0.7087561751518258,0.7633587786272935,9.721390359374027e-15,6.367510685378775e-15,0.00363377866937359,0.3814963740892117,0.0969867458115113,0.009915005206578268
constant,prepared,0.01,0.0005,0.0055,0.7057573960816612,0.7633587786272681,2.4577562207639403e-14,1.609830324597584e-14,0.00398665736741442,0.3814675733979414,0.0969662339971425,0.009910181838337683
constant,prepared,0.01,0.0005,0.006,0.7028973042711438,0.7633587786272035,1.6014967130217883e-14,1.0489803470275436e-14,0.004338106019549992,0.381437342660761,0.09694477525648407,0.00990535392968451
constant,prepared,0.01,0.0005,0.006500000000000001,0.7001587287114392,0.7633587786270212,2.2301605007157832e-14,1.4607551279667747e-14,0.004688185383905712,0.3814057426358039,0.09692241661234546,0.009900522357285614
constant,prepared,0.01,0.0005,0.007,0.6975277864050142,0.7633587786266697,-1.3239409568654992e-14,8.671813267460965e-15,0.005036949277108219,0.38137282713968546,0.09689919973199901,0.009895687828163786
constant,prepared,0.01,0.0005,0.0075,0.6949930632928194,0.7633587786258309,4.9682480351975755e-15,3.2542024630549272e-15,0.005384445808754629,0.38133864428203024,0.09687516187859746,0.0098908509223475
constant,prepared,0.01,0.0005,0.008,0.6925450400642266,0.7633587786241607,-5.509481759702339e-15,3.608710552613524e-15,0.005730718328786743,0.3813032374127496,0.09685033664143394,0.009886012122650976
constant,prepared,0.01,0.0005,0.0085,0.6901756789591055,0.7633587786207429,-1.970645868709653e-15,1.2907730440136362e-15,0.006075806168266295,0.3812666458629209,0.09682475450701915,0.009881171836034382
constant,prepared,0.01,0.0005,0.009000000000000001,0.6878781196347566,0.7633587786142142,-1.2531642390456454e-14,8.208225765875283e-15,0.006419745228083674,0.3812289055334168,0.0967984433129759,0.00987633040928299
constant,prepared,0.01,0.0005,0.0095,0.6856464508655978,0.7633587786021306,1.2406742300186124e-14,8.126416206875461e-15,0.006762568453516473,0.38119004936955847,0.09677142861396484,0.009871488140749805
constant,prepared,0.01,0.0005,0.01,0.6834755361791054,0.7633587785805442,-1.1546319456101628e-14,7.562839244196514e-15,0.0071043062216060255,0.3811501077483619,0.09674373398045287,0.009866645289305948
constant,prepared,0.01,0.0005,0.0105,0.6813608786317331,0.763358778543109,2.2343238370581275e-15,1.463482113431899e-15,0.0074449866609218925,0.38110910879840293,0.09671538124533444,0.009861802081270035
constant,prepared,0.01,0.0005,0.011,0.679298514495859,0.7633587784800877,-4.1772141301521515e-15,2.73607525577249e-15,0.007784635918169822,0.38106707866640777,0.09668639070960054,0.009856958715847871
constant,prepared,0.01,0.0005,0.0115,0.6772849286453427,0.7633587783767858,7.577272143066693e-15,4.963113255328672e-15,0.008123278382492494,0.38102404174154153,0.0966567813153869,0.009852115369456054
constant,prepared,0.01,0.0005,0.012,0.6753169864618174,0.7633587782116564,-3.885780586188048e-15,2.5451862853345272e-15,0.008460936875723402,0.3809800208456673,0.09662657079278722,0.009847272199196972
constant,prepared,0.01,0.0005,0.0125,0.6733918784821781,0.7633587779537083,-1.6514567491299204e-15,1.0817041716326932e-15,0.008797632814964491,0.38093503739593215,0.09659577578529709,0.009842429345681327
constant,prepared,0.01,0.0005,0.013000000000000001,0.6715070749898491,0.7633587775594507,2.886579864025407e-15,1.890709813578186e-15,0.009133386352459416,0.3808891115446509,0.09656441195779313,0.00983758693534024
constant,prepared,0.01,0.0005,0.0135,0.6696602884500122,0.7633587769688893,1.3322676295501878e-15,8.726352992496497e-16,0.009468216496684423,0.3808422623003905,0.09653249408999698,0.009832745082337562
constant,prepared,0.01,0.0005,0.014,0.6678494421933994,0.7633587761008437,2.914335439641036e-16,1.9088897192792847e-16,0.009802141217781122,0.3807945076334361,0.09650003615786959,0.009827903890161794
constant,prepared,0.01,0.0005,0.0145,0.6660726441239175,0.7633587748472836,1.2351231148954867e-15,8.090056442611683e-16,0.01013517753984308,0.3807458645680778,0.09646705140487466,0.009823063452962183
constant,prepared,0.01,0.0005,0.015,0.664328164497979,0.7633587730668062,-5.551115123125783e-15,3.635980432126369e-15,0.01046734162209207,0.38069634926379226,0.09643355240466547,0.009818223856677242
constant,prepared,0.01,0.0005,0.0155,0.6626144170311968,0.7633587705769408,1.582067810090848e-15,1.0362544265359862e-15,0.010798648830607669,0.38064597708701575,0.09639955111648155,0.009813385179993021
constant,prepared,0.01,0.0005,0.016,0.6609299427424724,0.7633587671456165,-3.2335245592207684e-15,2.117958618142101e-15,0.011129113801978905,0.38059476267481496,0.09636505893432973,0.009808547495163142
constant,prepared,0.01,0.0005,0.0165,0.6592733960656608,0.7633587624814614,-2.5673907444456745e-15,1.6816409731774247e-15,0.011458750500011735,0.3805427199916092,0.09633008673077502,0.009803710868712227
constant,prepared,0.01,0.0005,0.017,0.6576435328519759,0.7633587562231353,-5.162537064506978e-15,3.381461876490186e-15,0.011787572266437724,0.38048986237991855,0.09629464489613522,0.00979887536204423
constant,prepared,0.01,0.0005,0.0175,0.6560391999570271,0.7633587479276734,-3.83026943495679e-15,2.508826580788532e-15,0.012115591866416238,0.38043620260593447,0.09625874337364332,0.009794041031969514
constant,prepared,0.01,0.0005,0.018000000000000002,0.6544593261645202,0.7633587370579434,-2.5396351688300456e-15,1.6634611261659512e-15,0.012442821529498497,0.3803817529004882,0.09622239169110458,0.009789207931164461
