scenario,initialization,h,dt,t,J_full,Q_outer_full,bulk_balance_residual,bulk_balance_normalized,M_full,mass_bulk_full,energy_bulk_full,mass_coating_full
constant,prepared,0.01,0.001,0.0,0.7633587786259542,0.7633587786259542,0.0,0.0,0.0,0.3816793893129784,0.09711943748421432,0.009961832061068683
constant,prepared,0.01,0.001,0.001,0.7445855450591299,0.7633587786259642,3.372302437298913e-14,2.2088580964307102e-14,0.0007445855450591299,0.38166061607943097,0.09710556159396412,0.009953057387976607
constant,prepared,0.01,0.001,0.002,0.7326688934667157,0.763358778625958,1.7957857423311907e-14,1.1762396612269101e-14,0.0014772544385258457,0.3816299261942476,0.09708311357350033,0.009943692347322192
constant,prepared,0.01,0.001,0.003,0.7236254777412267,0.7633587786258743,1.4981071938535706e-14,9.812602119741818e-15,0.0022008799162670724,0.3815901928933685,0.09705431028727142,0.009934175840877541
constant,prepared,0.01,0.001,0.004,0.7160867640056052,0.7633587786253612,1.2802259252708836e-14,8.385479810530732e-15,0.0029169666802726776,0.3815429208787471,0.09702031328878881,0.00992459064738416
constant,prepared,0.01,0.001,0.005,0.709497628278389,0.7633587786229445,6.661338147750939e-16,4.363176486794066e-16,0.003626464308551067,0.38148905972840325,0.09698185622284757,0.009914966694223846
constant,prepared,0.01,0.001,0.006,0.703576251929627,0.7633587786139517,1.7812140651329855e-14,1.1666952126804361e-14,0.004330040560480694,0.3814292772017188,0.09693945544669741,0.00990531869275179
constant,prepared,0.01,0.001,0.007,0.6981573318471114,0.763358778585088,1.0935696792557792e-14,7.162881399508765e-15,0.005028197892327805,0.381364075754985,0.09689349981769853,0.00989565515527254
constant,prepared,0.01,0.001,0.008,0.6931342785474399,0.7633587785032809,-5.925815393936773e-15,3.881409083652351e-15,0.005721332170875245,0.38129385125502546,0.09684429594498241,0.009885981528520117
constant,prepared,0.01,0.001,0.009000000000000001,0.6884336587114033,0.7633587782942235,-4.551914400963142e-15,2.9815039339265304e-15,0.006409765829586649,0.38121892613544806,0.09679209374871629,0.009876301545362762
constant,prepared,0.01,0.001,0.01,0.6840023511604755,0.7633587778052197,2.55351295663786e-15,1.6725509883960594e-15,0.007093768180747124,0.38113956970879975,0.09673710212190277,0.009866617895253433
constant,prepared,0.01,0.001,0.011,0.6798004609431598,0.763358776745064,-3.6637359812630166e-15,2.399747073640177e-15,0.007773568641690284,0.3810560113929996,0.0966794991310585,0.009856932591117886
constant,prepared,0.01,0.001,0.012,0.6757971233781532,0.7633587745938171,1.5543122344752192e-15,1.0180745189588385e-15,0.008449365765068438,0.38096844974178,0.09661943898253983,0.009847247185410885
constant,prepared,0.01,0.001,0.013000000000000001,0.6719678774542964,0.7633587704750779,-3.8719027983802334e-15,2.5360963600186035e-15,0.009121333642522734,0.38087705884876016,0.09655705696391596,0.009837562904822133
constant,prepared,0.01,0.001,0.014,0.668292946298556,0.7633587629845877,-1.915134717478395e-15,1.2544132656515165e-15,0.00978962658882129,0.38078199303207094,0.09649247305941078,0.009827880738194596
constant,prepared,0.01,0.001,0.015,0.6647560691487912,0.7633587499712351,2.1788126858268697e-15,1.427122362787463e-15,0.010454382657970081,0.38068339035124776,0.09642579466456391,0.009818201496102175
constant,prepared,0.01,0.001,0.016,0.6613436830155124,0.7633587282694845,-4.0245584642661925e-16,2.6360859679889747e-16,0.011115726340985593,0.38058137530599573,0.09635711866961606,0.00980852585251061
constant,prepared,0.01,0.001,0.017,0.6580443340476547,0.7633586933850055,1.0783041126671833e-14,7.062892726652456e-15,0.011773770675033247,0.3804760609466542,0.09628653308879277,0.009798854374696212
constant,prepared,0.01,0.001,0.018000000000000002,0.6548482444143559,0.763358639139441,-5.315192730392937e-15,3.4814518745637992e-15,0.012428618919447604,0.38036755055193117,0.09621411835534763,0.009789187545231507
constant,prepared,0.01,0.001,0.019,0.6517469872624563,0.763358557282312,5.273559366969494e-16,3.4541823869403335e-16,0.01308036590671006,0.3802559389819171,0.09613994836574656,0.009779525778465498
constant,prepared,0.01,0.001,0.02,0.6487332385139717,0.7633584370816805,3.469446951953614e-15,2.272488770293352e-15,0.01372909914522403,0.38014131378334104,0.0960640913322566,0.009769869433096344
