scenario,initialization,h,dt,t,J_full,Q_outer_full,bulk_balance_residual,bulk_balance_normalized,M_full,mass_bulk_full,energy_bulk_full,mass_coating_full
time_dependent,prepared,0.04,0.001,0.0,0.746268656716418,0.746268656716418,0.0,0.0,0.0,0.37313432835820803,0.09281948466622064,0.03940298507462692
time_dependent,prepared,0.04,0.001,0.001,0.738696097969493,0.746268656716463,-2.21021118074205e-14,1.4808414910971058e-14,0.000738696097969493,0.3731267557994497,0.0928140108764221,0.03937979413172411
time_dependent,prepared,0.04,0.001,0.002,0.730216644235392,0.7462686567164595,-1.4075546284075813e-14,9.430616010330358e-15,0.001468912742204885,0.3731107037869757,0.09280250033204257,0.039350618360869026
time_dependent,prepared,0.04,0.001,0.003,0.7224780988722369,0.7462686567164221,-5.478256737134757e-15,3.670432013880279e-15,0.0021913908410771217,0.3730869132291338,0.09278557010582558,0.03931885719410074
time_dependent,prepared,0.04,0.001,0.004,0.715571602071865,0.7462686567162371,-3.4416913763379853e-15,2.305933222147014e-15,0.0029069624431489866,0.3730562161744947,0.09276388026711382,0.03928570470311281
time_dependent,prepared,0.04,0.001,0.005,0.7093504830543892,0.7462686567153174,-4.510281037539698e-16,3.0218882951560553e-16,0.0036163129262033757,0.37301929800083417,0.09273796855842359,0.039251693666594034
time_dependent,prepared,0.04,0.001,0.006,0.7036728428196929,0.7462686567117753,-4.649058915617843e-16,3.1148694734833337e-16,0.0043199857690230685,0.3729767021869414,0.0927082595972862,0.039217102021459276
time_dependent,prepared,0.04,0.001,0.007,0.6984304061202051,0.7462686566999366,-4.649058915617843e-15,3.1148694735327563e-15,0.0050184161751432735,0.37292886393635877,0.09267509277291339,0.03918209194196306
time_dependent,prepared,0.04,0.001,0.008,0.6935432822310013,0.7462686566651379,-5.377642775528102e-15,3.603020659851423e-15,0.005711959457374275,0.37287613856192553,0.09263874494482445,0.03914676631371352
time_dependent,prepared,0.04,0.001,0.009000000000000001,0.6889520027085586,0.7462686565731484,4.0245584642661925e-16,2.696454171576016e-16,0.006400911460082833,0.3728188219080621,0.092599446567464,0.03911119472232609
time_dependent,prepared,0.04,0.001,0.01,0.6846114337711687,0.7462686563508834,-2.275957200481571e-15,1.5248913250695714e-15,0.0070855228938540024,0.37275716468548126,0.09255739293722494,0.039075426635871206
time_dependent,prepared,0.04,0.001,0.011,0.6804865923903087,0.7462686558540659,-1.2906342661267445e-15,8.64724959304154e-16,0.007766009486244311,0.3726913826220182,0.09251275212774912,0.03903949863627028
time_dependent,prepared,0.04,0.001,0.012,0.6765498182643658,0.7462686548164469,-7.632783294297951e-16,5.113964820199585e-16,0.008442559304508677,0.37262166378546446,0.09246567070126209,0.03900343864907674
time_dependent,prepared,0.04,0.001,0.013000000000000001,0.6727788444741301,0.7462686527749278,-6.536438057480609e-15,4.379413521642324e-15,0.009115338148982808,0.3725481739771647,0.09241627790867539,0.038967268552742976
time_dependent,prepared,0.04,0.001,0.014,0.6691554577259825,0.7462686489652371,-2.7478019859472624e-15,1.8410273497066514e-15,0.00978449360670879,0.37247106078592385,0.09236468884300987,0.03893100586152121
time_dependent,prepared,0.04,0.001,0.015,0.6656645492166845,0.7462686421833306,1.6792123247455493e-15,1.1250722794895537e-15,0.010450158155925475,0.3723904566929591,0.09231100685269872,0.03889466485248094
time_dependent,prepared,0.04,0.001,0.016,0.6622934287267853,0.7462686306097149,-1.8041124150158794e-16,1.2087553603465063e-16,0.01111245158465226,0.37230648149107637,0.09225532542071234,0.03885825734483018
time_dependent,prepared,0.04,0.001,0.017,0.6590313195240443,0.746268611595366,4.121702978920894e-15,2.761541162845872e-15,0.011771482904176303,0.3722192441990038,0.09219772965071428,0.03882179325385101
time_dependent,prepared,0.04,0.001,0.018000000000000002,0.6558689798807106,0.7462685814107474,-1.2628786905111156e-15,8.461288080249663e-16,0.012427351884057013,0.37212884459747425,0.09213829745897256,0.038785280994138374
time_dependent,prepared,0.04,0.001,0.019,0.6527984149044587,0.7462685349616327,2.914335439641036e-16,1.952605063129767e-16,0.013080150298961472,0.3720353744774181,0.09207710054236118,0.03874872777931569
time_dependent,prepared,0.04,0.001,0.02,0.6498126539159343,0.7462684654777424,-7.771561172376096e-16,5.206947319823396e-16,0.013729962952877407,0.37193891866585616,0.09201420517345535,0.038712139848925575
time_dependent,prepared,0.04,0.001,0.021,0.646905576168333,0.7462683641821829,3.0253577421035516e-15,2.026990481781283e-15,0.01437686852904574,0.37183955587784123,0.09194967286031747,0.03867552264299967
time_dependent,prepared,0.04,0.001,0.022,0.6440717727540924,0.7462682199509459,1.8041124150158794e-16,1.2087560255041197e-16,0.015020940301799833,0.3717373594306451,0.09188356089908652,0.038638880938333925
