scenario,initialization,h,T,dt,num_steps,n_layer,n_bulk,ny,full_num_cells,full_num_dofs,reduced_num_cells,reduced_num_dofs,E_L2_T,rel_E_L2_T,rate_E_L2_T,E_B_T,rel_E_B_T,rate_E_B_T,E_J_L2_rel,rate_E_J_L2_rel,E_J_T,rel_E_J_T,rate_E_J_T,E_M_T,rel_E_M_T,rate_E_M_T,J_full_0,J_red_0,initial_flux_mismatch,J_full_T,J_red_T,M_full_T,M_red_T,B_full_T,B_red_T,Q_outer_full_T,Q_outer_red_T,max_full_balance_residual,max_full_balance_normalized,global_full_balance_error,max_reduced_balance_residual,max_reduced_balance_normalized,global_reduced_balance_error,max_reduced_robin_flux_mismatch,full_cumulative_consistency_error,reduced_cumulative_consistency_error,elapsed_seconds
time_dependent,prepared,0.08,1.0,0.0005,2000,8,64,64,9216,4745,8192,4225,0.0003850938395393258,0.0022502561471628548,,0.00034018910076072384,0.00225829974511182,,0.006467999777472838,,0.0003433532266944317,0.0019314785946247357,,0.001387700369649414,0.004239331970383854,,0.7246376811594203,0.7246376811594197,5.551115123125783e-16,0.17776703694774382,0.17742368372104939,0.327339396712488,0.3259516963428386,0.15063948065223703,0.1502992915514763,0.3275148771339926,0.32676086075849686,2.1154952789537163e-14,1.459691742464712e-14,1.6653345369377348e-16,1.4705875406306745e-12,1.014705403162553e-12,9.887646257311644e-13,1.4727108421652702e-12,1.5543122344752192e-15,7.771561172376096e-16,752.9395000940003
