scenario,initialization,h,T,dt,num_steps,n_layer,n_bulk,ny,full_num_cells,full_num_dofs,reduced_num_cells,reduced_num_dofs,E_L2_T,rel_E_L2_T,rate_E_L2_T,E_B_T,rel_E_B_T,rate_E_B_T,E_J_L2_rel,rate_E_J_L2_rel,E_J_T,rel_E_J_T,rate_E_J_T,E_M_T,rel_E_M_T,rate_E_M_T,J_full_0,J_red_0,initial_flux_mismatch,J_full_T,J_red_T,M_full_T,M_red_T,B_full_T,B_red_T,Q_outer_full_T,Q_outer_red_T,max_full_balance_residual,max_full_balance_normalized,global_full_balance_error,max_reduced_balance_residual,max_reduced_balance_normalized,global_reduced_balance_error,max_reduced_robin_flux_mismatch,full_cumulative_consistency_error,reduced_cumulative_consistency_error,elapsed_seconds
constant,prepared,0.08,1.0,0.001,1000,8,128,128,34816,17673,32768,16641,0.000528233674155643,0.003117100600529981,,0.00046497475203230443,0.003116772256098162,,0.007048895295395643,,0.0005480455961929254,0.0031259262596966472,,0.0016826335430299433,0.005197267818216393,,0.7246376811594203,0.7246376811594207,4.440892098500626e-16,0.17532262461178785,0.17477457901559493,0.3237534800751123,0.32207084653208234,0.14918470578739013,0.14871973103535782,0.3245273689956929,0.3235165160085056,4.5716902485892774e-14,3.1544662716117703e-14,1.124100812432971e-14,7.108202915162565e-14,4.9282754644859114e-14,2.0733414984874798e-14,6.0285110237146e-14,1.6653345369377348e-16,1.3877787807814457e-16,671.7013130619998
