x,y,c_full
0.0,1.0,0.2730784934470432
0.0,0.9921875,0.2730785970120107
0.0078125,1.0,0.27170039021954207
0.0,0.984375,0.273078637852796
0.0078125,0.9921875,0.2717004132030874
0.015625,1.0,0.2703056406448726
0.0,0.9765625,0.2730786598186389
0.0078125,0.984375,0.27170043561862833
0.015625,0.9921875,0.27030564370653115
0.0234375,1.0,0.2688943696579214
0.0,0.96875,0.27307867387318613
0.0078125,0.9765625,0.2717004520713523
0.015625,0.984375,0.2703056530903772
0.0234375,0.9921875,0.2688943668926074
0.03125,1.0,0.26746667501245136
0.0,0.9609375,0.2730786837071576
0.0078125,0.96875,0.27170046390256036
0.015625,0.9765625,0.2703056626877286
0.0234375,0.984375,0.26889436935289807
0.03125,0.9921875,0.2674666701254832
0.0390625,1.0,0.2660226480544656
0.0,0.953125,0.27307869092598913
0.0078125,0.9609375,0.2717004725706985
0.015625,0.96875,0.27030567083645446
0.0234375,0.9765625,0.2688943737564508
0.03125,0.984375,0.26746666894441623
0.0390625,0.9921875,0.26602264219420296
0.046875,1.0,0.2645623788305299
0.0,0.9453125,0.2730786963679304
0.0078125,0.953125,0.27170047904977185
0.015625,0.9609375,0.2703056773642384
0.0234375,0.96875,0.2688943783945337
0.03125,0.9765625,0.26746666986264694
0.0390625,0.984375,0.266022638978454
0.046875,0.9921875,0.26456237242578867
0.0546875,1.0,0.26308595752131775
0.0,0.9375,0.2730787005274408
0.0078125,0.9453125,0.27170048395918583
0.015625,0.953125,0.27030568248376036
0.0234375,0.9609375,0.2688943825688979
0.03125,0.96875,0.2674666716880653
0.0390625,0.9765625,0.26602263760342276
0.046875,0.984375,0.26456236797934984
0.0546875,0.9921875,0.26308595076287516
0.0625,1.0,0.26159347491213386
0.0,0.9296875,0.2730787037216925
0.0078125,0.9375,0.2717004877023874
0.015625,0.9453125,0.27030568645690584
0.0234375,0.953125,0.2688943860666796
0.03125,0.9609375,0.2674666737216304
0.0390625,0.96875,0.26602263731511444
0.046875,0.9765625,0.2645623650651388
0.0546875,0.984375,0.2630859455120929
0.0625,0.9921875,0.26159346789777166
0.0703125,1.0,0.26008502257331406
0.0,0.921875,0.2730787061669281
0.0078125,0.9296875,0.2717004905526299
0.015625,0.9375,0.2703056895103206
0.0234375,0.9453125,0.2688943888766745
0.03125,0.953125,0.2674666756086699
0.0390625,0.9609375,0.2660226375624365
0.046875,0.96875,0.2645623632142191
0.0546875,0.9765625,0.26308594152781933
0.0625,0.984375,0.26159346208411943
0.0703125,0.9921875,0.2600850153587476
0.078125,1.0,0.2585606929387201
0.0,0.9140625,0.27307870801759965
0.0078125,0.921875,0.27170049270233126
0.015625,0.9296875,0.27030569182396547
0.0234375,0.9375,0.26889439106016033
0.03125,0.9453125,0.26746667719407136
0.0390625,0.953125,0.2660226379937379
0.046875,0.9609375,0.2645623620269402
0.0546875,0.96875,0.26308593851405576
0.0625,0.9765625,0.2615934573260287
0.0703125,0.984375,0.260085009127731
0.078125,0.9921875,0.2585606855582894
0.0859375,1.0,0.25702057934280115
0.0,0.90625,0.27307870938814005
0.0078125,0.9140625,0.271700494291769
0.015625,0.921875,0.270305693537727
0.0234375,0.9296875,0.26889439269718374
0.03125,0.9375,0.26746667842745386
0.0390625,0.9453125,0.2660226384048358
0.046875,0.953125,0.26456236120666554
0.0546875,0.9609375,0.26308593618888987
0.0625,0.96875,0.2615934534315205
0.0703125,0.9765625,0.2600850037880947
