scenario,initialization,h,dt,t,J_red,Q_outer_red,bulk_balance_residual,bulk_balance_normalized,robin_flux_mismatch,M_red,mass_red,energy_red
constant,prepared,0.08,0.001,0.0,0.7246376811594197,0.7246376811594203,0.0,0.0,0.0,0.0,0.36231884057971037,0.08751662815934971
constant,prepared,0.08,0.001,0.001,0.7163567108030693,0.7246376811594596,7.740856566851306e-14,5.341191031126826e-14,-8.060219158778636e-14,0.0007163567108030693,0.3623105596093552,0.0875108158645241
constant,prepared,0.08,0.001,0.002,0.7095079284443574,0.7246376811594542,8.010953012060895e-14,5.5275575783214536e-14,-8.37108160567368e-14,0.0014258646392474267,0.36229542985663693,0.08750029441668446
constant,prepared,0.08,0.001,0.003,0.7034825597675421,0.7246376811594186,7.705641680288977e-14,5.316892759399124e-14,-7.904787935331115e-14,0.0021293471990149688,0.36227427473524476,0.087485698925199
constant,prepared,0.08,0.001,0.004,0.698023515276134,0.7246376811592229,7.728540030171871e-14,5.332692620819759e-14,-7.926992395823618e-14,0.002827370714291103,0.3622476605693606,0.08746746670545877
constant,prepared,0.08,0.001,0.005,0.6929894054303498,0.7246376811582809,7.14220349529171e-14,4.9281204117587856e-14,-6.94999613415348e-14,0.0035203601197214525,0.3622160122936362,0.08744592623295662
constant,prepared,0.08,0.001,0.006,0.6882913742376388,0.7246376811546898,7.398248680345887e-14,5.104791589471726e-14,-7.349676423018536e-14,0.004208651493959091,0.3621796659867173,0.08742133754651385
constant,prepared,0.08,0.001,0.007,0.6838687937222467,0.7246376811428418,7.688294445529209e-14,5.30492316753624e-14,-7.527312106958561e-14,0.004892520287681338,0.36213889709929836,0.08739391396487826
constant,prepared,0.08,0.001,0.008,0.6796778958398949,0.7246376811084447,7.985972994006829e-14,5.510321366252039e-14,-8.149037000748649e-14,0.005572198183521233,0.3620939373140296,0.08736383506137496
constant,prepared,0.08,0.001,0.009000000000000001,0.6756857510198249,0.7246376810185067,8.749945212827015e-14,6.037462198024325e-14,-8.448797217397441e-14,0.006247883934541058,0.36204498538403046,0.08733125500715988
