x,y,c_full
0.0,1.0,0.27590813468496944
0.0,0.984375,0.27590940789231344
0.015625,1.0,0.27309879980455964
0.0,0.96875,0.27590988166893476
0.015625,0.984375,0.27309909796190746
0.03125,1.0,0.2702223832153409
0.0,0.953125,0.2759101396097194
0.015625,0.96875,0.27309937237324317
0.03125,0.984375,0.2702224422608237
0.046875,1.0,0.2672800641339602
0.0,0.9375,0.2759103051073124
0.015625,0.953125,0.2730995721588631
0.03125,0.96875,0.27022256811716494
0.046875,0.984375,0.267280053929592
0.0625,1.0,0.2642726979313765
0.0,0.921875,0.2759104193261644
0.015625,0.9375,0.27309971533092614
0.03125,0.953125,0.2702226916834911
0.046875,0.96875,0.26728010029836063
0.0625,0.984375,0.26427266271638156
0.078125,1.0,0.26120106717649194
0.0,0.90625,0.27591050098851344
0.015625,0.921875,0.27309981929758187
0.03125,0.9375,0.2702227950838973
0.046875,0.953125,0.26728016548850253
0.0625,0.96875,0.2642726673358233
0.078125,0.984375,0.2612010205053365
0.09375,1.0,0.25806594281525286
0.0,0.890625,0.27591056041787837
0.015625,0.90625,0.2730998957621628
0.03125,0.921875,0.27022287706707315
0.046875,0.9375,0.26728023034085197
0.0625,0.953125,0.2642726932909097
0.078125,0.96875,0.26120100187153783
0.09375,0.984375,0.25806588969026756
0.109375,1.0,0.2548681010866119
0.0,0.875,0.27591060401657014
0.015625,0.890625,0.27309995241175433
0.03125,0.90625,0.2702229406260253
0.046875,0.921875,0.2672802873253311
0.0625,0.9375,0.26427272710743044
0.078125,0.953125,0.26120100205779845
0.09375,0.96875,0.25806585702396995
0.109375,0.984375,0.25486804371142685
0.125,1.0,0.2516083289304647
0.0,0.859375,0.27591063605249705
0.015625,0.875,0.27309999445216393
0.03125,0.890625,0.2702229892744931
0.046875,0.90625,0.2672803344475093
0.0625,0.921875,0.26427276107187625
0.078125,0.9375,0.2612010125421176
0.09375,0.953125,0.25806583996211135
0.109375,0.96875,0.2548680018740685
0.125,0.984375,0.2516082684270134
0.140625,1.0,0.24828742595919637
0.0,0.84375,0.2759106595018955
0.015625,0.859375,0.2731000255361324
0.03125,0.875,0.27022302609222626
0.046875,0.890625,0.26728037200162946
0.0625,0.90625,0.2642727914498803
0.078125,0.921875,0.26120102721105837
0.09375,0.9375,0.2580658332238092
0.109375,0.953125,0.25486797284818913
0.125,0.96875,0.2516082201545801
0.140625,0.984375,0.24828736296491905
0.15625,1.0,0.24490620523193574
0.0,0.828125,0.27591067650095213
0.015625,0.84375,0.2731000483020025
0.03125,0.859375,0.2702230535771754
0.046875,0.875,0.26728040108840745
0.0625,0.890625,0.2642728167983206
0.078125,0.90625,0.2612010422791674
0.09375,0.921875,0.25806583237783853
0.109375,0.9375,0.254867953319104
0.125,0.953125,0.2516081824857183
0.140625,0.96875,0.2482873098962038
0.15625,0.984375,0.2449061401403263
0.171875,1.0,0.24146549354461586
0.0,0.8125,0.2759106886125693
0.015625,0.828125,0.2731000646965273
0.03125,0.84375,0.2702230737062866
0.046875,0.859375,0.2672804229895626
0.0625,0.875,0.26427283686407166
0.078125,0.890625,0.2612010556675778
0.09375,0.90625,0.25806583421002366
0.109375,0.921875,0.25486794017155084
0.125,0.9375,0.25160815328505465
0.140625,0.953125,0.24828726572835233
0.15625,0.96875,0.24490608331263525
0.171875,0.984375,0.24146542661496123
0.1875,1.0,0.23796613149737328
0.0,0.796875,0.275910696995663
0.015625,0.8125,0.2731000761782628
0.03125,0.828125,0.27022308803297385
0.046875,0.84375,0.26728043892265535
0.0625,0.859375,0.2642728519574538
0.078125,0.875,0.26120106639593976
0.09375,0.890625,0.2580658366143559
0.109375,0.90625,0.2548679308723407
0.125,0.921875,0.25160813037144764
0.140625,0.9375,0.2482872290437101
0.15625,0.953125,0.24490603407376482
0.171875,0.96875,0.24146536671697763
0.1875,0.984375,0.23796606290999925
0.203125,1.0,0.23440897344824707
0.0,0.78125,0.27591070251822325
0.015625,0.796875,0.27310008385212287
0.03125,0.8125,0.27022309777650355
0.046875,0.828125,0.2672804499579653
0.0625,0.84375,0.2642728626194439
0.078125,0.859375,0.2612010741358829
0.09375,0.875,0.2580658383300508
0.109375,0.890625,0.25486792355180793
0.125,0.90625,0.2516081118119022
0.140625,0.921875,0.24828719830191454
0.15625,0.9375,0.24490599145390957
0.171875,0.953125,0.24146531338852623
0.1875,0.96875,0.2379660004182366
0.203125,0.984375,0.23440890333453832
0.21875,1.0,0.23079488740363643
0.0,0.765625,0.27591070583552346
0.015625,0.78125,0.27310008856205686
0.03125,0.796875,0.2702231038948159
0.046875,0.8125,0.2672804570023267
0.0625,0.828125,0.2642728694530709
0.078125,0.84375,0.2612010789202621
0.09375,0.859375,0.25806583868088456
0.109375,0.875,0.25486791692972266
0.125,0.890625,0.25160809604766654
0.140625,0.90625,0.24828717204457046
0.15625,0.921875,0.24490595434921592
0.171875,0.9375,0.24146526594725082
0.1875,0.953125,0.23796594369524698
0.203125,0.96875,0.23440883859086944
0.21875,0.984375,0.23079481586335854
0.234375,1.0,0.22712475487093892
0.0,0.75,0.27591070744555046
0.015625,0.765625,0.2731000909568609
0.03125,0.78125,0.27022310714178227
0.046875,0.796875,0.2672804608091937
0.0625,0.8125,0.26427287304243163
0.078125,0.828125,0.261201080965681
0.09375,0.84375,0.25806583736905636
0.109375,0.859375,0.25486791018831784
0.125,0.875,0.2516080819063695
0.140625,0.890625,0.24828714901210827
0.15625,0.90625,0.2449059216594135
0.171875,0.921875,0.24146522358846723
0.1875,0.9375,0.2379658922484168
0.203125,0.953125,0.23440877897950987
0.21875,0.96875,0.23079474912111475
0.234375,0.984375,0.2271246819827275
0.25,1.0,0.22339947068706895
0.0,0.734375,0.27591070772896487
0.015625,0.75,0.2731000915379573
0.03125,0.765625,0.2702231081117681
0.046875,0.78125,0.2672804619975949
0.0625,0.796875,0.264272873917339
0.078125,0.8125,0.26120108056869545
0.09375,0.828125,0.2580658343284824
0.109375,0.84375,0.25486790284591915
0.125,0.859375,0.25160806855528184
0.140625,0.875,0.24828712818705834
0.15625,0.890625,0.24490589238116806
0.171875,0.90625,0.2414651854769666
0.1875,0.921875,0.23796584548064112
0.203125,0.9375,0.23440872413643674
0.21875,0.953125,0.2307946869996953
0.234375,0.96875,0.2271246134352168
0.25,0.984375,0.22339939651504018
0.265625,1.0,0.2196199428306575
0.0,0.71875,0.27591070697827075
0.015625,0.734375,0.2731000906946345
0.03125,0.75,0.2702231072742542
0.046875,0.765625,0.26728046107268416
0.0625,0.78125,0.2642728725412624
0.078125,0.796875,0.2612010780473951
0.09375,0.8125,0.2580658296265156
0.109375,0.828125,0.25486789465204973
0.125,0.84375,0.2516080554338743
0.140625,0.859375,0.24828710878938576
0.15625,0.875,0.2449058656568415
0.171875,0.890625,0.24146515081715209
0.1875,0.90625,0.2379658027518567
0.203125,0.921875,0.23440867361075043
0.21875,0.9375,0.23079462922435012
0.234375,0.953125,0.22712454909340643
0.25,0.96875,0.22339932631380624
0.265625,0.984375,0.2196198674287154
0.28125,1.0,0.21578709222258266
0.0,0.703125,0.2759107054193139
0.015625,0.71875,0.27310008873034225
0.03125,0.734375,0.2702231050007584
0.046875,0.75,0.2672804584449532
0.0625,0.765625,0.2642728693107959
0.078125,0.78125,0.2612010737100973
0.09375,0.796875,0.2580658234007436
0.109375,0.8125,0.254867885508044
0.125,0.828125,0.25160804218672617
0.140625,0.84375,0.24828709024694354
0.15625,0.859375,0.2449058407888431
0.171875,0.875,0.2414651188970904
0.1875,0.890625,0.2379657634303601
0.203125,0.90625,0.23440862690638314
0.21875,0.921875,0.23079457544879634
0.234375,0.9375,0.22712448874588478
0.25,0.953125,0.22339925997848922
0.265625,0.96875,0.2196197956955848
0.28125,0.984375,0.2157870156373091
0.296875,1.0,0.2119018525177185
0.0,0.6875,0.27591070322725314
0.015625,0.703125,0.27310008588247925
0.03125,0.71875,0.27022310158580315
0.046875,0.734375,0.26728045444707943
0.0625,0.75,0.264272864560483
0.078125,0.765625,0.2612010678399042
0.09375,0.78125,0.2580658158196892
0.109375,0.796875,0.2548678754102463
0.125,0.8125,0.2516080286059789
0.140625,0.828125,0.2482870721570031
0.15625,0.84375,0.24490581723202498
0.171875,0.859375,0.2414650891094202
0.1875,0.875,0.2379657269292015
0.203125,0.890625,0.2344085835192982
0.21875,0.90625,0.23079452528389324
0.234375,0.921875,0.2271244321224024
0.25,0.9375,0.2233991973434998
0.265625,0.953125,0.2196197275483175
0.28125,0.96875,0.21578694247255067
0.296875,0.984375,0.21190177479035996
0.3125,1.0,0.20796516988975636
0.0,0.671875,0.2759107005385088
0.015625,0.6875,0.27310008233739125
0.03125,0.703125,0.27022309726327737
0.046875,0.71875,0.26728044934821676
0.0625,0.734375,0.2642728585697799
0.078125,0.75,0.26120106068835897
0.09375,0.765625,0.25806580705923204
0.109375,0.78125,0.25486786441091647
0.125,0.796875,0.2516080145858258
0.140625,0.8125,0.24828705424807682
0.15625,0.828125,0.24490579457463232
0.171875,0.84375,0.24146506095518439
0.1875,0.859375,0.23796569272757467
0.203125,0.875,0.2344085429662924
0.21875,0.890625,0.23079447832460107
0.234375,0.90625,0.22712437891389142
0.25,0.921875,0.22339913819467305
0.265625,0.9375,0.21961966285505455
0.28125,0.953125,0.21578687266160493
0.296875,0.96875,0.21190170027834232
0.3125,0.984375,0.20796509105762123
0.328125,1.0,0.2039780028103333
0.0,0.65625,0.2759106974597592
0.015625,0.671875,0.27310007824180577
0.03125,0.6875,0.27022309221922786
0.046875,0.703125,0.2672804433658881
0.0625,0.71875,0.2642728515705063
0.078125,0.734375,0.2612010524741682
0.09375,0.75,0.2580657972891214
0.109375,0.765625,0.2548678525921516
0.125,0.78125,0.2516080000883276
0.140625,0.796875,0.24828703634641655
0.15625,0.8125,0.24490577251511855
0.171875,0.828125,0.24146503403689287
0.1875,0.84375,0.2379656603797804
0.203125,0.859375,0.23440850480428713
0.21875,0.875,0.2307944341722988
0.234375,0.890625,0.2271243287920962
0.25,0.90625,0.22339908228346542
0.265625,0.921875,0.21961960144357626
0.28125,0.9375,0.21578680609782772
0.296875,0.953125,0.21190162892718156
0.3125,0.96875,0.20796501527081732
0.328125,0.984375,0.203977922907793
0.34375,1.0,0.1999413218233127
0.0,0.640625,0.2759106940747573
0.015625,0.65625,0.2731000737115966
0.03125,0.671875,0.27022308660188205
0.046875,0.6875,0.26728043667576656
0.0625,0.703125,0.26427284375397664
0.078125,0.71875,0.2612010433846225
0.09375,0.734375,0.25806578666583607
0.109375,0.75,0.25486784004899976
0.125,0.765625,0.25160798511866006
0.140625,0.78125,0.24828701834864356
0.15625,0.796875,0.24490575083920885
0.171875,0.8125,0.24146500804595375
0.1875,0.828125,0.23796562951526432
0.203125,0.84375,0.23440846864091913
0.21875,0.859375,0.23079439245116026
0.234375,0.875,0.22712428142670657
0.25,0.890625,0.22339902934135833
0.265625,0.90625,0.21961954311152437
0.28125,0.921875,0.21578674264076905
0.296875,0.9375,0.21190156064934088
0.3125,0.953125,0.2079649424841719
0.328125,0.96875,0.20397784590966922
0.34375,0.984375,0.19994124088253254
0.359375,1.0,0.1958561093148133
0.0,0.625,0.2759106904495297
0.015625,0.640625,0.2731000688385411
0.03125,0.65625,0.27022308052952154
0.046875,0.671875,0.26728042941966573
0.0625,0.6875,0.26427283527745293
0.078125,0.703125,0.2612010335783232
0.09375,0.71875,0.2580657753293572
0.109375,0.734375,0.2548678268788953
0.125,0.75,0.2516079697077074
0.140625,0.765625,0.2482870002004164
0.15625,0.78125,0.24490572939944114
0.171875,0.796875,0.2414649827480793
0.1875,0.8125,0.2379655998330635
0.203125,0.828125,0.23440843413821932
0.21875,0.84375,0.2307943528185823
0.234375,0.859375,0.227124236498819
0.25,0.875,0.22339897909297807
0.265625,0.890625,0.2196194876370688
0.28125,0.90625,0.2157866821236418
0.296875,0.921875,0.2119014953287087
0.3125,0.9375,0.20796487262480007
0.328125,0.953125,0.2039777717779645
0.34375,0.96875,0.19994116272966783
0.359375,0.984375,0.19585602736629434
0.375,1.0,0.19172335927942102
0.0,0.609375,0.27591068663636864
0.015625,0.625,0.27310006369555456
0.03125,0.640625,0.27022307409668495
0.046875,0.65625,0.26728042171203814
0.0625,0.671875,0.264272826269796
0.078125,0.6875,0.26120102318842453
0.09375,0.703125,0.25806576340228793
0.109375,0.71875,0.2548678131753515
0.125,0.734375,0.2516079539001394
0.140625,0.75,0.24828698188036713
0.15625,0.765625,0.24490570809803303
0.171875,0.78125,0.24146495796889383
0.1875,0.796875,0.23796557109332872
0.203125,0.8125,0.2344084010114092
0.21875,0.828125,0.23079431497047131
0.234375,0.84375,0.22712419371039327
0.25,0.859375,0.22339893126697055
0.265625,0.875,0.2196194347889698
0.28125,0.890625,0.2157866243613006
0.296875,0.90625,0.21190143282613316
0.3125,0.921875,0.20796480559542513
0.328125,0.9375,0.20397770045114413
0.34375,0.953125,0.19994108733230181
0.359375,0.96875,0.1958559481099598
0.375,0.984375,0.19172327635240774
0.390625,1.0,0.18754407708290913
0.0,0.59375,0.27591068267692126
0.015625,0.609375,0.27310005834077505
0.03125,0.625,0.27022306737907276
0.046875,0.640625,0.26728041364525185
0.0625,0.65625,0.2642728168363208
0.078125,0.671875,0.2612010123259445
0.09375,0.6875,0.258065750990326
0.109375,0.703125,0.25486779902446555
0.125,0.71875,0.25160793774646956
0.140625,0.734375,0.24828696338832987
0.15625,0.75,0.24490568687314
0.171875,0.765625,0.24146493358093996
0.1875,0.78125,0.23796554310780885
0.203125,0.796875,0.2344083690246551
0.21875,0.8125,0.2307942786425526
0.234375,0.828125,0.22712415278998077
0.25,0.84375,0.22339888560420756
0.265625,0.859375,0.21961938433528677
0.28125,0.875,0.2157865691579919
0.296875,0.890625,0.21190137298545328
0.3125,0.90625,0.20796474127853554
0.328125,0.921875,0.20397763184663556
0.34375,0.9375,0.19994101463776748
0.359375,0.953125,0.19585587151776565
0.375,0.96875,0.1917231960397618
0.390625,0.984375,0.1875439932057003
