scenario,initialization,h,dt,t,J_full,Q_outer_full,bulk_balance_residual,bulk_balance_normalized,M_full,mass_bulk_full,energy_bulk_full,mass_coating_full
time_dependent,prepared,0.08,0.001,0.0,0.7246376811594203,0.7246376811594203,0.0,0.0,0.0,0.36231884057971037,0.08751662815934971,0.07768115942028946
time_dependent,prepared,0.08,0.001,0.001,0.7225975693648072,0.7246376811594519,-6.62837840170738e-15,4.5735810971779135e-15,0.0007225975693648072,0.3623168004679133,0.08751519613166682,0.07765193210912841
time_dependent,prepared,0.08,0.001,0.002,0.7188816842241126,0.7246376811594567,-1.0280838680376547e-14,7.093778689459512e-15,0.0014414792535889197,0.3623110444709818,0.08751117969060708,0.0776110912185633
time_dependent,prepared,0.08,0.001,0.003,0.7143899145795518,0.7246376811594486,-4.911002160490341e-15,3.3885914907382143e-15,0.0021558691681684717,0.3623007967044005,0.08750407203647842,0.07756345238660302
time_dependent,prepared,0.08,0.001,0.004,0.7096572195183736,0.724637681159392,-4.751407600700475e-15,3.2784712444834665e-15,0.0028655263876868455,0.3622858162427565,0.08749374342833584,0.07751133027061674
time_dependent,prepared,0.08,0.001,0.005,0.7049345858369395,0.7246376811591061,8.81239525796218e-16,6.080552727996537e-16,0.003570460973523785,0.36226611314743384,0.0874802368254382,0.07745603453113409
time_dependent,prepared,0.08,0.001,0.006,0.7003284364336815,0.7246376811579522,4.187622471008012e-15,2.8894595050013737e-15,0.004270789409957467,0.36224180390271316,0.08746366529201961,0.07739837978545808
time_dependent,prepared,0.08,0.001,0.007,0.6958789005947191,0.7246376811539792,-1.5577816814271728e-15,1.0748693601928212e-15,0.004966668310552186,0.36221304512215463,0.08744416573765836,0.07733890716436408
time_dependent,prepared,0.08,0.001,0.008,0.6915964229463949,0.7246376811419177,4.579669976578771e-16,3.1599722839156755e-16,0.005658264733498581,0.3621800038639569,0.08742187870827967,0.07727799409103117
time_dependent,prepared,0.08,0.001,0.009000000000000001,0.6874783306107811,0.724637681109015,4.3021142204224816e-16,2.968458812297995e-16,0.006345743064109362,0.3621428445134602,0.08739693981090031,0.07721591395588609
time_dependent,prepared,0.08,0.001,0.01,0.6835164106722198,0.724637681027054,-7.840950111415168e-16,5.410255577864736e-16,0.007029259474781582,0.3621017232431033,0.08736947636751377,0.07715287091413361
time_dependent,prepared,0.08,0.001,0.011,0.6797004359049177,0.724637680838396,1.096345236817342e-15,7.564782137390955e-16,0.0077089599106865,0.36205678599817204,0.08733960644293887,0.07708902131403383
time_dependent,prepared,0.08,0.001,0.012,0.6760198142073744,0.7246376804330422,-8.326672684688674e-16,5.745404158194391e-16,0.008384979724893875,0.3620081681319446,0.08730743894216719,0.07702448747733537
time_dependent,prepared,0.08,0.001,0.013000000000000001,0.672464343646906,0.7246376796133909,2.4702462297909733e-15,1.7044699021922903e-15,0.00905744406854078,0.3619559947959798,0.08727307416621691,0.07695936688074134
time_dependent,prepared,0.08,0.001,0.014,0.6690245319417006,0.7246376780429817,4.163336342344337e-17,2.8727020885721796e-17,0.009726468600482482,0.3619003816498785,0.08723660453595121,0.07689373845711607
time_dependent,prepared,0.08,0.001,0.015,0.6656917020923286,0.7246376751754544,-4.85722573273506e-16,3.351485783263336e-16,0.01039216030257481,0.36184143567679317,0.08719811534614397,0.07682766703078302
time_dependent,prepared,0.08,0.001,0.016,0.6624579942811619,0.7246376701606548,9.506284648352903e-16,6.559336506923051e-16,0.011054618296855973,0.36177925600091404,0.08715768548660742,0.07676120650886774
time_dependent,prepared,0.08,0.001,0.017,0.6593163197616619,0.7246376617253165,-3.469446951953614e-16,2.393918461050645e-16,0.011713934616617634,0.3617139346589511,0.0871153881041211,0.07669440222249128
time_dependent,prepared,0.08,0.001,0.018000000000000002,0.6562602951522543,0.7246376480271369,1.0408340855860843e-15,7.181755518912159e-16,0.012370194911769888,0.3616455573060765,0.08707129119707004,0.07662729267418522
time_dependent,prepared,0.08,0.001,0.019,0.6532841715165149,0.7246376264823556,2.733924198139448e-15,1.8864078390538913e-15,0.013023479083286403,0.36157420385111305,0.08702545814350522,0.07655991086248433
time_dependent,prepared,0.08,0.001,0.02,0.6503827653004122,0.7246375935683865,1.4988010832439613e-15,1.0341728724446262e-15,0.013673861848586814,0.36149994902284327,0.08697794816726727,0.0764922853001847
time_dependent,prepared,0.08,0.001,0.021,0.6475513943458265,0.7246375446046737,-7.91033905045424e-16,5.458134973374677e-16,0.014321413242932641,0.3614228628725839,0.0869288167483695,0.07642444080715036
time_dependent,prepared,0.08,0.001,0.022,0.6447858201992495,0.7246374735161861,-1.3877787807814457e-17,9.57567633127965e-18,0.01496619906313189,0.36134301121926765,0.08687811598406311,0.07635639913483128
time_dependent,prepared,0.08,0.001,0.023,0.6420821968905004,0.7246373725849901,-2.831068712794149e-15,1.9534382436658752e-15,0.01560828126002239,0.3612604560435729,0.08682589490674356,0.07628817946349088
time_dependent,prepared,0.08,0.001,0.024,0.6394370258633786,0.7246372321961665,-4.163336342344337e-16,2.8727038560566824e-16,0.016247718285885768,0.36117525583724003,0.08677219976428363,0.07621979880201245
time_dependent,prepared,0.08,0.001,0.025,0.6368471165161459,0.7246370405847903,-9.020562075079397e-16,6.22419333394806e-16,0.016884565402401915,0.36108746591317137,0.08671707426773088,0.07615127231231109
time_dependent,prepared,0.08,0.001,0.026000000000000002,0.634309551734772,0.7246367835906159,1.5265566588595902e-15,1.0533253993093027e-15,0.017518874954136687,0.36099713868131533,0.0866605598107031,0.07608261357479801
time_dependent,prepared,0.08,0.001,0.027,0.6318216578125745,0.7246364444269076,5.134781488891349e-16,3.5430052741497747e-16,0.01815069661194926,0.3609043238947011,0.08660269566420466,0.07601383480731012
time_dependent,prepared,0.08,0.001,0.028,0.6293809781861519,0.7246360034693516,4.440892098500626e-16,3.0642226422913665e-16,0.018780077590135412,0.3608090688694183,0.08654351915008467,0.07594494704698784
time_dependent,prepared,0.08,0.001,0.029,0.6269852504833525,0.7246354380700172,-4.593547764386585e-15,3.169557768676746e-15,0.019407062840618765,0.36071141868183193,0.08648306579590843,0.07587596030240076
time_dependent,prepared,0.08,0.001,0.03,0.6246323864287698,0.7246347224007558,1.429412144204889e-15,9.862984066435323e-16,0.020031695227047536,0.36061141634586097,0.08642136947359272,0.07580688368159998
time_dependent,prepared,0.08,0.001,0.031,0.6223204542209141,0.7246338273289845,-1.4155343563970746e-15,9.767239004110292e-16,0.02065401568126845,0.3605091029727514,0.08635846252385686,0.07573772550054737
time_dependent,prepared,0.08,0.001,0.032,0.6200476630412223,0.72463272032813,-2.0261570199409107e-15,1.3980579147898704e-15,0.02127406334430967,0.36040451791546485,0.08629437586823013,0.0756684933754447
time_dependent,prepared,0.08,0.001,0.033,0.6178123494077613,0.7246313654238,-1.7069679003611782e-15,1.1778181167764256e-15,0.021891875693717432,0.36029769889944946,0.08622913911011695,0.07559919430176741
time_dependent,prepared,0.08,0.001,0.034,0.615612965124882,0.7246297231758392,-1.9845236565174673e-15,1.3693363610727186e-15,0.022507488658842313,0.3601886821413979,0.0861627806262276,0.0755298347222513
