x,y,c_red
0.0,1.0,0.28102430609881357
0.0,0.984375,0.2810281465030594
0.015625,1.0,0.27817154251030807
0.0,0.96875,0.2810286451443284
0.015625,0.984375,0.2781724173419271
0.03125,1.0,0.2752490592893769
0.0,0.953125,0.2810287615060264
0.015625,0.96875,0.2781728673610942
0.03125,0.984375,0.27524926054154963
0.046875,1.0,0.27225891520807005
0.0,0.9375,0.28102880644165446
0.015625,0.953125,0.27817307092311394
0.03125,0.96875,0.27524948347097195
0.046875,0.984375,0.2722589440971081
0.0625,1.0,0.2692021830639269
0.0,0.921875,0.281028828130832
0.015625,0.9375,0.2781731681817507
0.03125,0.953125,0.27524963402385416
0.046875,0.96875,0.27225903393316603
0.0625,0.984375,0.26920215956068155
0.078125,1.0,0.26607971193668584
0.0,0.90625,0.2810288394854486
0.015625,0.921875,0.2781732178098996
0.03125,0.9375,0.27524972490418687
0.046875,0.953125,0.2722591187323254
0.0625,0.96875,0.26920218226251075
0.078125,0.984375,0.2660796686627496
0.09375,1.0,0.262892301683454
0.0,0.890625,0.2810288455476013
0.015625,0.90625,0.27817324423665857
0.03125,0.921875,0.27524977802696665
0.046875,0.9375,0.2722591812936891
0.0625,0.953125,0.2692022184852505
0.078125,0.96875,0.2660796569068211
0.09375,0.984375,0.2628922490595628
0.109375,1.0,0.25964074714523416
0.0,0.875,0.28102884867258465
0.015625,0.890625,0.2781732584330269
0.03125,0.90625,0.27524980854637227
0.046875,0.921875,0.2722592227412271
0.0625,0.9375,0.26920225158571703
0.078125,0.953125,0.26607966118529375
0.09375,0.96875,0.26289221833086185
0.109375,0.984375,0.2596406891335162
0.125,1.0,0.2563258508697687
0.0,0.859375,0.2810288500738022
0.015625,0.875,0.2781732657512387
0.03125,0.890625,0.27524982551990573
0.046875,0.90625,0.27225924828631193
0.0625,0.921875,0.26920227613424647
0.078125,0.9375,0.2660796702443568
0.09375,0.953125,0.26289220191621204
0.109375,0.96875,0.25964064701966866
0.125,0.984375,0.2563257892388556
0.140625,1.0,0.2529484273023863
0.0,0.84375,0.2810288504205657
0.015625,0.859375,0.2781732690000812
0.03125,0.875,0.27524983421986293
0.046875,0.890625,0.2722592627591084
0.0625,0.90625,0.2692022918667848
0.078125,0.921875,0.26607967815007366
0.09375,0.9375,0.26289219286398124
0.109375,0.953125,0.25964061686634826
0.125,0.96875,0.25632573968678757
0.140625,0.984375,0.2529483629528856
0.15625,1.0,0.24950930432313398
0.0,0.828125,0.2810288501022292
0.015625,0.84375,0.27817326974590684
0.03125,0.859375,0.27524983774856127
0.046875,0.875,0.2722592697353103
0.0625,0.890625,0.26920230025819547
0.078125,0.90625,0.2660796825897761
0.09375,0.921875,0.2628921864361139
0.109375,0.9375,0.2596405944418463
0.125,0.953125,0.25632570003299476
0.140625,0.96875,0.2529483081547738
0.15625,0.984375,0.24950923776351183
0.171875,1.0,0.24600932382897192
0.0,0.8125,0.28102884935517947
0.015625,0.828125,0.2781732689068201
0.03125,0.84375,0.275249837974729
0.046875,0.859375,0.2722592716735008
0.0625,0.875,0.26920230304926024
0.078125,0.890625,0.26607968315566466
0.09375,0.90625,0.26289217998835196
0.109375,0.921875,0.2596405763250112
0.125,0.9375,0.2563256676618921
0.140625,0.953125,0.2529482616251273
0.15625,0.96875,0.24950917901530473
0.171875,0.984375,0.24600925537080257
0.1875,1.0,0.24244934192212747
0.0,0.796875,0.2810288483279876
0.015625,0.8125,0.2781732670433247
0.03125,0.828125,0.27524983605428843
0.046875,0.84375,0.2722592702234645
0.0625,0.859375,0.2692023017458451
0.078125,0.875,0.26607968025398865
0.09375,0.890625,0.26289217232117307
0.109375,0.90625,0.25964056018975795
0.125,0.921875,0.2563256401856293
0.140625,0.9375,0.252948221702439
0.15625,0.953125,0.24950912728218344
0.171875,0.96875,0.24600919348291056
0.1875,0.984375,0.24244927176970052
0.203125,1.0,0.23883022891583658
0.0,0.78125,0.28102884711668163
0.015625,0.796875,0.2781732645091764
0.03125,0.8125,0.275249832720832
0.046875,0.828125,0.27225926648812476
0.0625,0.84375,0.2692022975163891
0.078125,0.859375,0.26607967454000003
0.09375,0.875,0.2628921630712351
0.109375,0.890625,0.2596405446537195
0.125,0.90625,0.2563256157482601
0.140625,0.921875,0.2529481867286282
0.15625,0.9375,0.2495090814751614
0.171875,0.953125,0.24600913764755694
0.1875,0.96875,0.2424492072747729
0.203125,0.984375,0.2388301572111342
0.21875,1.0,0.2351528692467214
0.0,0.765625,0.2810288457847283
0.015625,0.78125,0.27817326153375327
0.03125,0.796875,0.27524982845081786
0.046875,0.8125,0.27225926120874766
0.0625,0.828125,0.2692022912252966
0.078125,0.84375,0.26607966666707605
0.09375,0.859375,0.2628921522938776
0.109375,0.875,0.2596405290015583
0.125,0.890625,0.2563255930616302
0.140625,0.90625,0.252948155282495
0.15625,0.921875,0.24950904043291833
0.171875,0.9375,0.24600908712825043
0.1875,0.953125,0.24244914808701773
0.203125,0.96875,0.23883009047508863
0.21875,0.984375,0.23515279609365636
0.234375,1.0,0.2314181613352988
0.0,0.75,0.28102884437480236
0.015625,0.765625,0.27817325826902883
0.03125,0.78125,0.2752498235599265
0.046875,0.796875,0.27225925488799396
0.0625,0.8125,0.26920228349824027
0.078125,0.828125,0.2660796571955541
0.09375,0.84375,0.2628921402183986
0.109375,0.859375,0.25964051293340845
0.125,0.875,0.2563255713101551
0.140625,0.890625,0.2529481262656631
0.15625,0.90625,0.24950900308343946
0.171875,0.921875,0.24600904109910648
0.1875,0.9375,0.2424490936932819
0.203125,0.953125,0.23883002846230245
0.21875,0.96875,0.23515272737805962
0.234375,0.984375,0.23141808681354625
0.25,1.0,0.22762701741546645
0.0,0.734375,0.2810288429159548
0.015625,0.75,0.27817325481738314
0.03125,0.765625,0.2752498182607784
0.046875,0.78125,0.27225924787003025
0.0625,0.796875,0.269202274783822
0.078125,0.8125,0.2660796465736702
0.09375,0.828125,0.26289212711996995
0.109375,0.84375,0.259640496382506
0.125,0.859375,0.2563255500212093
0.140625,0.875,0.2529480988921289
0.15625,0.890625,0.24950896852887133
0.171875,0.90625,0.24600899875272686
0.1875,0.921875,0.2424490434954614
0.203125,0.9375,0.23882997080522622
0.21875,0.953125,0.23515266292274262
0.234375,0.96875,0.23141801631226125
0.25,0.984375,0.22762694158873759
0.265625,1.0,0.22378036334412202
0.0,0.71875,0.2810288414281064
0.015625,0.734375,0.2781732512486108
0.03125,0.75,0.27524981269841725
0.046875,0.765625,0.272259240392577
0.0625,0.78125,0.26920226540254377
0.078125,0.796875,0.26607963514686606
0.09375,0.8125,0.26289211325995443
0.109375,0.828125,0.2596404793984605
0.125,0.84375,0.2563255289487122
0.140625,0.859375,0.2529480726330461
0.15625,0.875,0.24950893606821462
0.171875,0.890625,0.24600895936933007
0.1875,0.90625,0.2424489968818615
0.203125,0.921875,0.23882991706233916
0.21875,0.9375,0.2351526024576801
0.234375,0.953125,0.23141794970001767
0.25,0.96875,0.2276268694503159
0.265625,0.984375,0.22378028626531296
0.28125,1.0,0.21987913839721102
0.0,0.703125,0.28102883992493993
0.015625,0.71875,0.27817324761062145
0.03125,0.734375,0.27524980697265694
0.046875,0.75,0.2722592326209465
0.0625,0.765625,0.26920225558311384
0.078125,0.78125,0.26607962317557604
0.09375,0.796875,0.26289209886274606
0.109375,0.8125,0.2596404620788431
0.125,0.828125,0.25632550798510173
0.140625,0.84375,0.2529480471511057
0.15625,0.859375,0.24950890518216362
0.171875,0.875,0.24600892234826785
0.1875,0.890625,0.24244895327945
0.203125,0.90625,0.238829866765562
0.21875,0.921875,0.23515254565064214
0.234375,0.9375,0.2314178867737575
0.25,0.953125,0.22762680090033363
0.265625,0.96875,0.22378021260715852
0.28125,0.984375,0.2198790601117179
0.296875,1.0,0.2159242950559211
0.0,0.6875,0.2810288384158013
0.015625,0.703125,0.2781732439363433
0.03125,0.71875,0.2752498011524772
0.046875,0.734375,0.2722592246705447
0.0625,0.75,0.2692022454885607
0.078125,0.765625,0.2660796108533126
0.09375,0.78125,0.2628920841105452
0.109375,0.796875,0.25964044453215773
0.125,0.8125,0.256325487101156
0.140625,0.828125,0.25294802224177776
0.15625,0.84375,0.2495088755010259
