scenario,initialization,h,dt,t,J_red,Q_outer_red,bulk_balance_residual,bulk_balance_normalized,robin_flux_mismatch,M_red,mass_red,energy_red
time_dependent,prepared,0.08,0.001,0.0,0.7246376811594197,0.7246376811594203,0.0,0.0,0.0,0.0,0.36231884057971037,0.08751662815934971
time_dependent,prepared,0.08,0.001,0.001,0.7165940745521826,0.7246376811594558,7.496434029086174e-14,5.1725394800689395e-14,-8.104628079763643e-14,0.0007165940745521827,0.3623107969731038,0.087510982451509
time_dependent,prepared,0.08,0.001,0.002,0.7099371961003876,0.7246376811594641,1.0116386894853946e-13,6.980306957448313e-14,-1.1535217225855376e-13,0.0014265312706525702,0.3622960964880397,0.08750075940861762
time_dependent,prepared,0.08,0.001,0.003,0.7040772768515298,0.724637681159423,1.0251868798327735e-13,7.073789470845611e-14,-1.000310945187266e-13,0.0021306085475041,0.3622755360837357,0.08748657392544354
time_dependent,prepared,0.08,0.001,0.004,0.6987653606691429,0.7246376811592284,6.91703638810992e-14,4.772755107796882e-14,-6.394884621840902e-14,0.002829373908173243,0.3622496637632432,0.08746884933231117
time_dependent,prepared,0.08,0.001,0.005,0.6938645719518133,0.7246376811583225,1.0717121634584714e-13,7.394813927874109e-14,-1.1035616864774056e-13,0.003523238480125056,0.3622188906540394,0.08744790357688338
time_dependent,prepared,0.08,0.001,0.006,0.6892889107704125,0.7246376811548236,1.1012024625500771e-13,7.598296991643154e-14,-1.0391687510491465e-13,0.0042125273908954685,0.3621835418836504,0.08742398835756952
time_dependent,prepared,0.08,0.001,0.007,0.6849797082645431,0.7246376811433164,9.770656506091768e-14,6.74175298935269e-14,-9.514611321037592e-14,0.0048975070991600115,0.3621438839107757,0.08739731015315604
time_dependent,prepared,0.08,0.001,0.008,0.6808946167904265,0.7246376811098951,1.0853123955101296e-13,7.488655529531144e-14,-1.0791367799356522e-13,0.005578401715950438,0.36210014084645664,0.08736804278487341
time_dependent,prepared,0.08,0.001,0.009000000000000001,0.6770017792529905,0.7246376810225005,1.0816347817410588e-13,7.46327999542293e-14,-1.0613732115416497e-13,0.006255403495203428,0.36205250494468755,0.08733633549317803
time_dependent,prepared,0.08,0.001,0.01,0.6732764586244129,0.7246376808135534,8.072015278415279e-14,5.569690544764625e-14,-8.038014698286133e-14,0.0069286799538278415,0.3620011437224976,0.08730231842124013
time_dependent,prepared,0.08,0.001,0.011,0.6696989578673609,0.7246376803510083,1.138603100692137e-13,7.856361403539753e-14,-1.1124434706744069e-13,0.007598378911695202,0.36194620500001184,0.08726610649764434
time_dependent,prepared,0.08,0.001,0.012,0.6662532691722504,0.7246376793936459,1.2034123697546306e-13,8.303545371540081e-14,-1.1801670751765414e-13,0.008264632180867452,0.3618878205897912,0.08722780227935084
time_dependent,prepared,0.08,0.001,0.013000000000000001,0.6629261602289024,0.724637677525795,7.702172233337023e-14,5.314498867651302e-14,-7.582823258189819e-14,0.008927558341096355,0.36182610907249463,0.08718749809118019
time_dependent,prepared,0.08,0.001,0.014,0.6597065350460911,0.7246376740671585,8.469613899109163e-14,5.844033647582415e-14,-8.393286066166183e-14,0.009587264876142445,0.36176117793347357,0.08714527767308711
time_dependent,prepared,0.08,0.001,0.015,0.6565849740945328,0.724637667954315,6.360190152321366e-14,4.388531285073955e-14,-6.428191312579656e-14,0.010243849850236977,0.36169312523961256,0.0871012174732453
time_dependent,prepared,0.08,0.001,0.016,0.6535533954740952,0.7246376575913877,8.842926391139372e-14,6.101619408334162e-14,-9.237055564881302e-14,0.010897403245711073,0.361622040977497,0.0870553876800929
time_dependent,prepared,0.08,0.001,0.017,0.6506048000711782,0.7246376406696565,8.355816039085084e-14,5.765513389121475e-14,-8.72635297355373e-14,0.011548008045782251,0.36154800813689913,0.08700785305801681
time_dependent,prepared,0.08,0.001,0.018000000000000002,0.647733076427553,0.7246376139571151,1.0795531135698866e-13,7.448917174438142e-14,-1.1124434706744069e-13,0.012195741122209804,0.3614711035993693,0.08695867363263982
time_dependent,prepared,0.08,0.001,0.019,0.6449328489620787,0.7246375730614741,8.48626724447854e-14,5.855525272188803e-14,-8.193445921733655e-14,0.012840673971171883,0.3613913988752699,0.08690790525911399
time_dependent,prepared,0.08,0.001,0.02,0.6421993582577579,0.7246375121715781,9.50350909079134e-14,6.557422801857721e-14,-9.392486788328824e-14,0.013482873329429641,0.3613089607213548,0.0868556000980978
time_dependent,prepared,0.08,0.001,0.021,0.6395283654582623,0.724637423783672,7.6216810640517e-14,5.2589618020657325e-14,-8.049116928532385e-14,0.014122401694887904,0.36122385166303,0.08680180701802132
time_dependent,prepared,0.08,0.001,0.022,0.6369160750611516,0.724637298420032,9.930944955272025e-14,6.852355638416867e-14,-9.880984919163893e-14,0.014759317769949055,0.36113613043967147,0.0867465719377792
time_dependent,prepared,0.08,0.001,0.023,0.6343590719353598,0.7246371243481119,8.242018179061006e-14,5.686996913437957e-14,-8.737455203799982e-14,0.015393676841884415,0.3610458523872574,0.0866899381208435
time_dependent,prepared,0.08,0.001,0.024,0.6318542694695825,0.7246368873080882,9.789391519632318e-14,6.75468754840628e-14,-9.603429163007604e-14,0.016025531111353998,0.3609530697694211,0.08663194642935254
time_dependent,prepared,0.08,0.001,0.025,0.6293988665259436,0.7246365702568315,1.0137723993608461e-13,6.995040279304878e-14,-1.0447198661722723e-13,0.016654929977879943,0.36085783206568706,0.08657263554498601
time_dependent,prepared,0.08,0.001,0.026000000000000002,0.6269903114291596,0.7246361531350544,7.235878562994458e-14,4.99276673658146e-14,-7.549516567451064e-14,0.017281920289309104,0.36076018622398237,0.08651204216202746
time_dependent,prepared,0.08,0.001,0.027,0.6246262716283656,0.7246356126639063,4.400646513857964e-14,3.036454762194318e-14,-4.340972026284362e-14,0.01790654656093747,0.36066017688294644,0.0864502011570065
time_dependent,prepared,0.08,0.001,0.028,0.6223046079713862,0.7246349221756869,7.351064201799318e-14,5.072253611327255e-14,-7.460698725481052e-14,0.018528851168908855,0.3605578465687417,0.08638714573846741
time_dependent,prepared,0.08,0.001,0.029,0.6200233527585886,0.7246340514821517,7.502332088904495e-14,5.1766350708740434e-14,-7.704947790898586e-14,0.01914887452166744,0.3604532358700172,0.0863229075797905
time_dependent,prepared,0.08,0.001,0.03,0.6177806909162566,0.7246329667828524,7.524536549396998e-14,5.1919639971689647e-14,-7.87148124459236e-14,0.019766655212583698,0.36034638359415283,0.08625751693745891
time_dependent,prepared,0.08,0.001,0.031,0.6155749437616858,0.7246316306143622,9.270362255620057e-14,6.396603366430336e-14,-9.803269307440132e-14,0.020382230156345382,0.3602373269072988,0.08619100275678264
time_dependent,prepared,0.08,0.001,0.032,0.6134045549352077,0.724630001840202,8.182343691487404e-14,5.645876979084383e-14,-8.22675261247241e-14,0.02099563471128059,0.36012610146039387,0.0861233927667472
time_dependent,prepared,0.08,0.001,0.033,0.6112680781543892,0.7246280356804141,8.064382495120981e-14,5.564497989336147e-14,-7.80486786311485e-14,0.02160690278943498,0.3600127415028687,0.08605471356539353
time_dependent,prepared,0.08,0.001,0.034,0.6091641665088645,0.7246256837786657,8.422429420562594e-14,5.811572518822494e-14,-8.448797217397441e-14,0.022216066955943845,0.3598972799855981,0.08598499069691654
time_dependent,prepared,0.08,0.001,0.035,0.6070915630644018,0.7246228943043403,6.196432256189155e-14,4.2756255045858376e-14,-6.084022174945858e-14,0.022823158519008246,0.3597797486543562,0.08591424872150054
time_dependent,prepared,0.08,0.001,0.036000000000000004,0.6050490925850794,0.7246196120861842,7.099876242477876e-14,4.8990367663641775e-14,-7.271960811294775e-14,0.023428207611593324,0.3596601781348576,0.08584251127874827
time_dependent,prepared,0.08,0.001,0.037,0.6030356542143923,0.7246157787742054,1.039585084683381e-13,7.173353901028199e-14,-1.0036416142611415e-13,0.024031243265807717,0.3595385980102966,0.08576980114544415
time_dependent,prepared,0.08,0.001,0.038,0.6010502149825214,0.7246113330258626,9.077461005091436e-14,6.263675843424103e-14,-9.037215420448774e-14,0.024632293480790237,0.3594150368922537,0.08569614028829256
