x,y,c_full
0.0,1.0,0.2810657557934163
0.0,0.984375,0.2810674672298267
0.015625,1.0,0.2782113026554675
0.0,0.96875,0.2810679495459595
0.015625,0.984375,0.278211695627368
0.03125,1.0,0.275288082085111
0.0,0.953125,0.28106812540771103
0.015625,0.96875,0.27821198791707963
0.03125,0.984375,0.2752881608431383
0.046875,1.0,0.2722974342781392
0.0,0.9375,0.28106819777759673
0.015625,0.953125,0.2782121526577968
0.03125,0.96875,0.27528828989911125
0.046875,0.984375,0.27229742647461125
0.0625,1.0,0.269240260549254
0.0,0.921875,0.28106823008415854
0.015625,0.9375,0.2782122405778348
0.03125,0.953125,0.2752883927466301
0.046875,0.96875,0.27229746876866107
0.0625,0.984375,0.2692402236463763
0.078125,1.0,0.26611736350195103
0.0,0.90625,0.28106824533537456
0.015625,0.921875,0.2782122870998944
0.03125,0.9375,0.2752884607695597
0.046875,0.953125,0.27229751831114773
0.0625,0.96875,0.2692402220148904
0.078125,0.984375,0.2661173142771364
0.09375,1.0,0.2629295282030449
0.0,0.890625,0.2810682526910519
0.015625,0.90625,0.27821231158925885
0.03125,0.921875,0.2752885021282004
0.046875,0.9375,0.27229755825757457
0.0625,0.953125,0.2692402350825043
0.078125,0.96875,0.26611728929112444
0.09375,0.984375,0.2629294724740689
0.109375,1.0,0.2596775439099642
0.0,0.875,0.28106825610283637
0.015625,0.890625,0.2782123241183278
0.03125,0.90625,0.2752885257757521
0.046875,0.921875,0.2722975854875053
0.0625,0.9375,0.2692402500611128
0.078125,0.953125,0.2661172786670979
0.09375,0.96875,0.2629294340153258
0.109375,0.984375,0.25967748407287555
0.125,1.0,0.25636221072121634
0.0,0.859375,0.28106825741011576
0.015625,0.875,0.2782123299495227
0.03125,0.890625,0.27528853821165283
0.046875,0.90625,0.2722976017865141
0.0625,0.921875,0.2692402613684201
0.078125,0.9375,0.2661172742549523
0.09375,0.953125,0.2629294078511284
0.109375,0.96875,0.2596774371257262
0.125,0.984375,0.25636214792104856
0.140625,1.0,0.25298434188292446
0.0,0.84375,0.2810682575320293
0.015625,0.859375,0.2782123319041295
0.03125,0.875,0.27528854363881416
0.046875,0.890625,0.2722976099221721
0.0625,0.90625,0.2692402675459644
0.078125,0.921875,0.266117271093939
0.09375,0.9375,0.2629293890088361
0.109375,0.953125,0.25967740039949483
0.125,0.96875,0.25636209516546243
0.140625,0.984375,0.2529842767355722
0.15625,1.0,0.24954476464852
0.0,0.828125,0.2810682569580898
0.015625,0.84375,0.2782123315473059
0.03125,0.859375,0.27528854467461267
0.046875,0.875,0.27229761232577254
0.0625,0.890625,0.26924026894701913
0.078125,0.90625,0.2661172667940442
0.09375,0.921875,0.2629293737691525
0.109375,0.9375,0.25967737085001863
0.125,0.953125,0.2563620509296762
0.140625,0.96875,0.25298421970885165
0.15625,0.984375,0.2495446975174745
0.171875,1.0,0.24604432058163403
0.0,0.8125,0.2810682559637394
0.015625,0.828125,0.2782123297792204
0.03125,0.84375,0.2752885429386291
0.046875,0.859375,0.2722976108223258
0.0625,0.875,0.2692402665006217
0.078125,0.890625,0.2661172605301282
0.09375,0.90625,0.26292935981699583
0.109375,0.921875,0.2596773458495569
