scenario,initialization,h,T,dt,num_steps,n_layer,n_bulk,ny,full_num_cells,full_num_dofs,reduced_num_cells,reduced_num_dofs,E_L2_T,rel_E_L2_T,rate_E_L2_T,E_B_T,rel_E_B_T,rate_E_B_T,E_J_L2_rel,rate_E_J_L2_rel,E_J_T,rel_E_J_T,rate_E_J_T,E_M_T,rel_E_M_T,rate_E_M_T,J_full_0,J_red_0,initial_flux_mismatch,J_full_T,J_red_T,M_full_T,M_red_T,B_full_T,B_red_T,Q_outer_full_T,Q_outer_red_T,max_full_balance_residual,max_full_balance_normalized,global_full_balance_error,max_reduced_balance_residual,max_reduced_balance_normalized,global_reduced_balance_error,max_reduced_robin_flux_mismatch,full_cumulative_consistency_error,reduced_cumulative_consistency_error,elapsed_seconds
time_dependent,prepared,0.01,1.0,0.001,1000,8,64,64,9216,4745,8192,4225,6.258457693759291e-06,3.57633351772458e-05,,5.529983511803893e-06,3.5896255169032696e-05,,0.00015202470339687466,,5.526282911949565e-06,3.0511687521411462e-05,,2.385722647885169e-05,7.222146947368348e-05,,0.7633587786259542,0.7633587786259431,1.1102230246251565e-14,0.1811201988769555,0.18111467259404354,0.3303342711344988,0.33031041390801996,0.15405460780696,0.1540490778234482,0.3351117851901947,0.3350995118992835,1.0293849106446373e-14,6.742471164717762e-15,2.0261570199409107e-15,1.8204882046291004e-13,1.2034042628168653e-13,8.670841822322473e-14,1.8118839761882555e-13,5.551115123125783e-17,2.220446049250313e-16,556.8991960350013
