scenario,initialization,h,dt,t,J_full,Q_outer_full,bulk_balance_residual,bulk_balance_normalized,M_full,mass_bulk_full,energy_bulk_full,mass_coating_full
constant,prepared,0.08,0.0005,0.0,0.7246376811594203,0.7246376811594203,0.0,0.0,0.0,0.36231884057971037,0.08751662815934971,0.07768115942028966
constant,prepared,0.08,0.0005,0.0005,0.7241030492031082,0.7246376811601678,-1.1395940614777889e-14,7.863199024188694e-15,0.0003620515246015541,0.36231857326373074,0.08751643869872716,0.0776701585508611
constant,prepared,0.08,0.0005,0.001,0.7228627356880525,0.7246376811601571,-1.3409412469300719e-14,9.252494603808173e-15,0.0007234828924455803,0.36231768579099344,0.0875158119171043,0.07765424933092867
constant,prepared,0.08,0.0005,0.0015,0.7210587587464106,0.7246376811601551,-8.811094215355197e-15,6.079655008588958e-15,0.0010840122718187857,0.3623158963297902,0.08751455265385477,0.07763509126690443
constant,prepared,0.08,0.0005,0.002,0.7188918870204034,0.7246376811601511,-1.6140734582226202e-14,1.113710686172497e-14,0.0014434582153289874,0.36231302343271327,0.08751253823549678,0.07761357655747517
constant,prepared,0.08,0.0005,0.0025,0.7165187482340085,0.7246376811601493,-1.1881121086965152e-14,8.197973549997775e-15,0.0018017175894459916,0.3623089639662582,0.08750970189604357,0.0775902626806844
constant,prepared,0.08,0.0005,0.003,0.7140421373826153,0.7246376811601484,-1.4578616092109087e-14,1.0059245103545263e-14,0.0021587386581372993,0.3623036661943638,0.087506013159749,0.0775655260077766
constant,prepared,0.08,0.0005,0.0035,0.711525454885834,0.7246376811601476,-1.2717257802385973e-14,8.774907883637592e-15,0.0025145013855802163,0.36229711008122967,0.08750146363671366,0.07753963424381627
constant,prepared,0.08,0.0005,0.004,0.709006947829442,0.724637681160142,-1.610864219792063e-14,1.1114963116554288e-14,0.0028690048594949375,0.3622892947145646,0.08749605802800747,0.07751278539083746
constant,prepared,0.08,0.0005,0.0045000000000000005,0.7065094434177978,0.7246376811601496,-8.295447662121092e-15,5.723858886857826e-15,0.0032222595812038362,0.3622802305956962,0.08748980865769083,0.07748513042886428
constant,prepared,0.08,0.0005,0.005,0.704046366464252,0.7246376811601398,-1.234429225505096e-14,8.517561655976778e-15,0.0035742827644359623,0.3622699349383444,0.08748273217026706,0.07745678732030638
constant,prepared,0.08,0.0005,0.0055,0.7016253644916393,0.7246376811601322,-3.9621084191310274e-15,2.7338548091977308e-15,0.003925095446681782,0.3622584287800129,0.08747484752422674,0.07742785008061172
constant,prepared,0.08,0.0005,0.006,0.6992504968546581,0.7246376811601272,-8.968520370800093e-15,6.188279055846065e-15,0.004274720695109111,0.3622457351878602,0.08746617476309976,0.07739839489092053
constant,prepared,0.08,0.0005,0.006500000000000001,0.6969235745776476,0.7246376811601136,-3.434752482434078e-15,2.369979212877252e-15,0.004623182482397935,0.36223187813456587,0.08745673425883124,0.07736848435555753
constant,prepared,0.08,0.0005,0.007,0.6946449942817594,0.7246376811600792,-2.14064876935538e-15,1.4770476508538714e-15,0.004970504979538814,0.3622168817911283,0.08744654624675387,0.07733817055036388
constant,prepared,0.08,0.0005,0.0075,0.6924142658728384,0.7246376811600215,-2.706168622523819e-16,1.8672563495398863e-16,0.0053167121124752335,0.362200770083484,0.08743563054326393,0.0773074972566162
constant,prepared,0.08,0.0005,0.008,0.690230351306216,0.724637681159894,-5.127842594987442e-15,3.5382113905390343e-15,0.005661827288128342,0.36218356641855615,0.08742400637949582,0.07727650163085535
constant,prepared,0.08,0.0005,0.0085,0.6880918845660673,0.7246376811595847,1.790234627208065e-15,1.235261892773283e-15,0.006005873230411376,0.36216529352026344,0.08741169230928109,0.07724521547452519
constant,prepared,0.08,0.0005,0.009000000000000001,0.6859973156285231,0.7246376811589933,3.4208746946262636e-15,2.3604035392935072e-15,0.006348871888225637,0.3621459733374944,0.08739870616492298,0.07721366621379419
constant,prepared,0.08,0.0005,0.0095,0.68394500501331,0.724637681157828,1.5890067039947553e-15,1.096414625758789e-15,0.006690844390732292,0.362125626999422,0.0873850650436983,0.07718187766568563
